series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed	Reporting Type
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2000.0	176	Float					Ministry of Information and Communications Technology.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2001.0	661	Float					Ministry of Information and Communications Technology.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2002.0	16171	Float					Ministry of Information and Communications Technology.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2003.0	18700	Float					Communications Regulatory Authority (CRA).	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2006.0	100000	Float					Communications Regulatory Authority (CRA).	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2007.0	200000	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2008.0	300000	Float					Communications Regulatory Authority (CRA).	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2009.0	400000	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2010.0	987549	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2011.0	2119708	Float					Iran Information Technology Organization	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2011.0	1772867	Float					Iran Information Technology Organization (ITO).	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2012.0	3803692	Float					Iran Information Technology Organization	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2013.0	5161156	Float					Iran Information Technology Organization	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2014.0	89310	Float					Information Technology Organization of Iran (ITO)	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2014.0	697343	Float					Information Technology Organization of Iran (ITO)	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2014.0	6145220	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2015.0	1438915	Float					Information Technology Organization of Iran (ITO)	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2015.0	5358567	Float					Information Technology Organization of Iran (ITO)	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2015.0	6608662	Float					Information Technology Organization of Iran (ITO)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2015.0	188704	Float					Information Technology Organization of Iran (ITO)	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	2016.0	7608560	Float					Information Technology Organization of Iran (ITO)	['']	NA	NUMBER	ANYS	G
