series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed	Reporting Type
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2001.0	1176	Float					Bahrain Telecommunications Company.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2002.0	4980	Float					Bahrain Telecommunications Company.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2003.0	9737	Float					Bahrain Telecommunications Company.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2004.0	14956	Float					Telecommunications Regulatory Authority (TRA).	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2005.0	21432	Float					Telecommunications Regulatory Authority (TRA).	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2006.0	38628	Float					Telecommunications Regulatory Authority (TRA).	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2007.0	68253	Float					Telecommunications Regulatory Authority (TRA).	['From this year, excluding fixed wireless (WIMAX)']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2008.0	93618	Float					Telecommunications Regulatory Authority 	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2009.0	139513	Float					Telecommunications Regulatory Authority 	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2010.0	154912	Float					Telecommunications Regulatory Authority 	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2011.0	291521	Float					TRA.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2012.0	295387	Float					Telecommunications Regulatory Authority 	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2012.0	98897	Float					Telecommunications Regulatory Authority 	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2012.0	68031	Float					Telecommunications Regulatory Authority 	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2012.0	7040	Float					Telecommunications Regulatory Authority 	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2013.0	300056	Float					Telecommunications Regulatory Authority 	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2013.0	81772	Float					Telecommunications Regulatory Authority 	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2013.0	76342	Float					Telecommunications Regulatory Authority 	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2013.0	17128	Float					Telecommunications Regulatory Authority 	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2014.0	287572	Float					Telecommunications Regulatory Authority 	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2015.0	253041	Float					Telecommunications Regulatory Authority 	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2015.0	36084	Float					Telecommunications Regulatory Authority 	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2015.0	139173	Float					Telecommunications Regulatory Authority 	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2015.0	77784	Float					Telecommunications Regulatory Authority 	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2016.0	232385	Float					Telecommunications Regulatory Authority (TRA Bahrain)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2016.0	111534	Float					Telecommunications Regulatory Authority (TRA Bahrain)	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2016.0	92350	Float					Telecommunications Regulatory Authority (TRA Bahrain)	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2016.0	28501	Float					Telecommunications Regulatory Authority (TRA Bahrain)	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2017.0	213880	Float					Telecommunications Regulatory Authority (TRA Bahrain)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2017.0	179699	Float					Telecommunications Regulatory Authority (TRA Bahrain)	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2017.0	25636	Float					Telecommunications Regulatory Authority (TRA Bahrain)	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2017.0	8545	Float					Telecommunications Regulatory Authority (TRA Bahrain)	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2018.0	184603	Float					Telecommunications Regulatory Authority (TRA Bahrain)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2018.0	174330	Float					Telecommunications Regulatory Authority (TRA Bahrain)	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2018.0	9543	Float					Telecommunications Regulatory Authority (TRA Bahrain)	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	2018.0	730	Float					Telecommunications Regulatory Authority (TRA Bahrain)	['']	NA	NUMBER	256KT2MBPS	G
