series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	222	El Salvador	2010.0	80.55817	Float					UIS	['']	C	PERCENT	LOWSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	222	El Salvador	2010.0	59.03903	Float					UIS	['']	C	PERCENT	PRIMAR	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	222	El Salvador	2010.0	96.9457	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	222	El Salvador	2016.0	48.31208	Float					UIS	['']	C	PERCENT	PRIMAR	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	222	El Salvador	2016.0	68.15677	Float					UIS	['']	C	PERCENT	LOWSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	222	El Salvador	2017.0	61.59069	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	222	El Salvador	2017.0	54.71273	Float					UIS	['']	C	PERCENT	PRIMAR	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	222	El Salvador	2018.0	61.0392	Float					UIS	['']	C	PERCENT	PRIMAR	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	222	El Salvador	2018.0	79.36073	Float					UIS	['']	C	PERCENT	LOWSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	222	El Salvador	2018.0	96.05263	Float					UIS	['']	C	PERCENT	UPPSEC	G
