series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Observation Status	Units	Reporting Type
GR_G14_XDC	Total government revenue, in local currency	28	Antigua and Barbuda	2000.0	397.17	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	28	Antigua and Barbuda	2001.0	367.52	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	28	Antigua and Barbuda	2002.0	421.39	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	28	Antigua and Barbuda	2003.0	434.028465	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	28	Antigua and Barbuda	2004.0	478.60114	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	28	Antigua and Barbuda	2005.0	515.109479	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	28	Antigua and Barbuda	2006.0	677.930795	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	28	Antigua and Barbuda	2007.0	744.662146	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	28	Antigua and Barbuda	2008.0	766.013143	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	28	Antigua and Barbuda	2009.0	595.850928	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	28	Antigua and Barbuda	2010.0	684.496393	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	28	Antigua and Barbuda	2011.0	619.181296	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	28	Antigua and Barbuda	2012.0	646.642437	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	28	Antigua and Barbuda	2013.0	597.818922	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	28	Antigua and Barbuda	2014.0	678.828919	Float					IMF	['']	NA	A	CUR_LCU_M	G
