series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed	Reporting Type
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2002.0	26	Float					Ministère des Technologies de la Communication.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2003.0	259	Float					Ministère des Technologies de la Communication.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2004.0	2839	Float					Ministère des Technologies de la Communication.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2005.0	17573	Float					Ministère des Technologies de la Communication.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2006.0	43845	Float					Ministère des Technologies de la Communication.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2007.0	95916	Float					Ministère des Technologies de la Communication.	['Incl. ISDN, Frame Relay and VSAT.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2007.0	500	Float					Ministère des Technologies de la Communication	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2007.0	114000	Float					Ministère des Technologies de la Communication	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2008.0	17000	Float					Ministère des Technologies de la Communication	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2008.0	198000	Float					Ministère des Technologies de la Communication	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2008.0	227328	Float					Ministère des Technologies de la Communication.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2009.0	36000	Float					Ministère des Technologies de la Communication	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2009.0	336000	Float					Ministère des Technologies de la Communication	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2009.0	372887	Float					Ministère des Technologies de la Communication.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2010.0	259	Float					Secrétariat d'Etat de la Technologie / Ministère de l'Industrie et de la Technologie	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2010.0	103000	Float					Secrétariat d'Etat de la Technologie / Ministère de l'Industrie et de la Technologiev	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2010.0	375000	Float					Secrétariat d'Etat de la Technologie / Ministère de l'Industrie et de la Technologie	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2010.0	482204	Float					Secrétariat d'Etat des Technologies de la Communication	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2011.0	389089	Float					Ministère des Technologies de l'Information et de la Communication	['Abonnements ADSL']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2011.0	559358	Float					Ministère des Technologies de l'Information et de la Communication	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2011.0	1	Float					Ministère des Technologies de l'Information et de la Communication	['Abonnements ADSL']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2011.0	147902	Float					Ministère des Technologies de l'Information et de la Communication	['Abonnements ADSL']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2012.0	414872	Float					Ministère des Technologies de l'Information et de la Communication	['Abonnements ADSL']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2012.0	527308	Float					Ministère des Technologies de la Communication et de l'Economie Numérique	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2012.0	4854	Float					Ministère des Technologies de l'Information et de la Communication	['Abonnements ADSL']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2012.0	83523	Float					Ministère des Technologies de l'Information et de la Communication	['Abonnements ADSL']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2013.0	519984	Float					Ministère des Technologies de la Communication et de l'Economie Numérique	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2013.0	5011	Float					Ministère des Technologies de l'Information et de la Communication	['Abonnements ADSL']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2013.0	25453	Float					Ministère des Technologies de l'Information et de la Communication	['Abonnements ADSL']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2013.0	487035	Float					Ministère des Technologies de l'Information et de la Communication	['Abonnements ADSL']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2014.0	9046	Float					Instance Nationale des Télécommunications	['Estimation']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2014.0	16710	Float					Instance Nationale des Télécommunications	['Estimation']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2014.0	472198	Float					Instance Nationale des Télécommunications	['Estimation']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2014.0	567539	Float					Instance Nationale des Télécommunications	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2015.0	440740	Float					Instance Nationale des Télécommunications	['Estimation']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2015.0	573977	Float					Instance Nationale des Télécommunications	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2015.0	16321	Float					Instance Nationale des Télécommunications	['Estimation']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2015.0	116916	Float					Instance Nationale des Télécommunications	['Estimation']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2016.0	474714	Float					Instance Nationale des Télécommunications	['Estimation']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2016.0	640267	Float					Instance Nationale des Télécommunications	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2016.0	10030	Float					Instance Nationale des Télécommunications	['Estimation']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2016.0	155523	Float					Instance Nationale des Télécommunications	['Estimation']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2017.0	533944	Float					Instance Nationale des Télécommunications	['Estimation']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2017.0	801785	Float					Instance Nationale des Télécommunications	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2017.0	8560	Float					Instance Nationale des Télécommunications	['Estimation']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2017.0	259281	Float					Instance Nationale des Télécommunications	['Estimation']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2018.0	594615	Float					Instance Nationale des Télécommunications	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2018.0	1014395	Float					Instance Nationale des Télécommunications	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2018.0	7511	Float					Instance Nationale des Télécommunications	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	2018.0	412269	Float					Instance Nationale des Télécommunications	['']	NA	NUMBER	10MBPS	G
