series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Sex	Reporting Type
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	320	Guatemala	2011.0	29.89	Float					Global Financial Inclusion Database, World Bank.	['']	G	PERCENT	15+	MALE	G
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	320	Guatemala	2011.0	22.32	Float					Global Financial Inclusion Database, World Bank.	['']	G	PERCENT	15+	BOTHSEX	G
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	320	Guatemala	2011.0	15.59	Float					Global Financial Inclusion Database, World Bank.	['']	G	PERCENT	15+	FEMALE	G
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	320	Guatemala	2014.0	34.69	Float					Global Financial Inclusion Database, World Bank.	['']	G	PERCENT	15+	FEMALE	G
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	320	Guatemala	2014.0	41.35	Float					Global Financial Inclusion Database, World Bank.	['']	G	PERCENT	15+	BOTHSEX	G
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	320	Guatemala	2014.0	48.76	Float					Global Financial Inclusion Database, World Bank.	['']	G	PERCENT	15+	MALE	G
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	320	Guatemala	2017.0	46.36	Float					Global Financial Inclusion Database, World Bank.	['']	G	PERCENT	15+	MALE	G
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	320	Guatemala	2017.0	42.09	Float					Global Financial Inclusion Database, World Bank.	['']	G	PERCENT	15+	FEMALE	G
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	320	Guatemala	2017.0	44.11	Float					Global Financial Inclusion Database, World Bank.	['']	G	PERCENT	15+	BOTHSEX	G
