series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed	Reporting Type
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	840	United States of America	2000.0	7069874	Float					Federal Communications Commission (FCC).	['Over 200 kbps in at least one direction.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	840	United States of America	2001.0	12792812	Float					Federal Communications Commission (FCC).	['Over 200 kbps in at least one direction.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	840	United States of America	2002.0	19881549	Float					Federal Communications Commission (FCC).	['Over 200 kbps in at least one direction.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	840	United States of America	2003.0	27744342	Float					Federal Communications Commission (FCC).	['Over 200 kbps in at least one direction.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	840	United States of America	2004.0	37352520	Float					Federal Communications Commission (FCC).	['Over 200 kbps in at least one direction.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	840	United States of America	2005.0	51156350	Float					Federal Communications Commission (FCC).	['Over 200 kbps in at least one direction.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	840	United States of America	2006.0	60237701	Float					OECD.	['Over 200 kbps in at least one direction.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	840	United States of America	2007.0	71704000	Float					Federal Communications Commission (FCC).	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	840	United States of America	2008.0	11682000	Float					Federal Communications Commission	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	840	United States of America	2008.0	27501000	Float					Federal Communications Commission	['Data is for subscriptions with advertised downstream speeds above 200 kbps and less than 3 mbps.']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	840	United States of America	2008.0	37743000	Float					Federal Communications Commission	['Data is for subscriptions with advertised downstream speeds of at least 3 mbps and less than 10 mbps.']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	840	United States of America	2008.0	77130000	Float					Federal Communications Commission	['Data reflect subscriptions with associated transfer rates exceeding 200 kbps in at least one direction, consistent with the reporting threshold the FCC adopted in 2000.   ']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	840	United States of America	2009.0	16784000	Float					Federal Communications Commission	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	840	United States of America	2009.0	27100000	Float					Federal Communications Commission	['Data is for subscriptions with advertised downstream speeds above 200 kbps and less than 3 mbps.']	NA	NUMBER	256KT2MBPS	G
