series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Reporting Type	Type of waste treatment
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2005.0	19161	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2006.0	54194.328125	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2006.0	16826.669922000001	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2006.0	252869.46875	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2007.0	41349.359375	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2007.0	34284.859375	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2007.0	344168.1875	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2008.0	39626.980469000002	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2008.0	61295.609375	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2008.0	437105.875	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2009.0	34615.710937999997	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2009.0	99987.109375	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2009.0	675189.625	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2010.0	136600	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2010.0	46000	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2010.0	774900	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2011.0	57230.121094000002	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2011.0	83656.796875	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2011.0	827656.8125	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2012.0	29050.439452999999	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2012.0	123682.890625	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2012.0	1324327.75	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2013.0	1091670.25	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2013.0	124725.71875	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2013.0	21244.470702999999	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2014.0	59290.21875	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2014.0	153561.84375	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2014.0	1242204.75	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2015.0	24500.970702999999	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2015.0	99282.84375	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2015.0	889779.25	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2016.0	33810	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2016.0	115960	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2016.0	1201580	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2017.0	49810	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2017.0	110730	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	2017.0	1047870	Float					UNSTATS / Environment Live 	['Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.']	C	TONNES	G	RECYCL
