series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Observation Status	Units	Reporting Type
GR_G14_XDC	Total government revenue, in local currency	418	Lao People's Democratic Republic	2006.0	1E-05	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	418	Lao People's Democratic Republic	2007.0	1E-05	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	418	Lao People's Democratic Republic	2008.0	7708310	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	418	Lao People's Democratic Republic	2009.0	8173600	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	418	Lao People's Democratic Republic	2010.0	12100400	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	418	Lao People's Democratic Republic	2011.0	13890070	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	418	Lao People's Democratic Republic	2012.0	16992400	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	418	Lao People's Democratic Republic	2013.0	19586990	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	418	Lao People's Democratic Republic	2014.0	22356080	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	418	Lao People's Democratic Republic	2015.0	23857870	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	418	Lao People's Democratic Republic	2016.0	20920153.8625199	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	418	Lao People's Democratic Republic	2017.0	22615492.2693419	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	418	Lao People's Democratic Republic	2018.0	24758341.5997051	Float					IMF	['']	NA	A	CUR_LCU_M	G
