series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed	Reporting Type
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2005.0	322	Float					Telecommunications Authority of Kiribati	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2006.0	402	Float					Telecommunications Authority of Kiribati	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2007.0	504	Float					Telecommunications Authority of Kiribati	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2008.0	685	Float					Telecommunications Authority of Kiribati	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2009.0	765	Float					Telecommunications Authority of Kiribati	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2010.0	846	Float					Telecommunications Authority of Kiribati	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2011.0	850	Float					ITU estimate. 	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2012.0	800	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2013.0	700	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2014.0	500	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2015.0	0	Float					Ministry of Information, Communication, Transport and Tourism Development	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2015.0	2	Float					Ministry of Information, Communication, Transport and Tourism Development	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2015.0	115	Float					Ministry of Information, Communication, Transport and Tourism Development	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2015.0	117	Float					Ministry of Information, Communication, Transport and Tourism Development	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2016.0	1	Float					MICTTD	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2016.0	56	Float					MICTTD	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2016.0	66	Float					MICTTD	['ipvpn']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2017.0	1	Float					MICTTD	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2017.0	10	Float					MICTTD	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2017.0	65	Float					MICTTD	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2017.0	76	Float					MICTTD	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2018.0	106	Float					MICTTD	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2018.0	884	Float					MICTTD	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2018.0	3	Float					MICTTD	['only 1 operator input received, need to be revised']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2018.0	26	Float					MICTTD	['only 1 operator input here..data to be revised']	NA	NUMBER	2MT10MBPS	G
