series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Observation Status	Units	Reporting Type
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2000.0	270.2	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2001.0	290.407	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2002.0	312.415	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2003.0	322.723	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2004.0	343.605	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2005.0	349.648	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2006.0	398.023245	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2007.0	463.563266	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2008.0	534.70397	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2009.0	543.420166	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2010.0	497.95928	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2011.0	498.689742	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2012.0	499.218367	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2013.0	488.600074	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2014.0	574.66	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2015.0	546.83	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2016.0	618.3	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2017.0	611.29	Float					IMF	['']	NA	A	CUR_LCU_M	G
