series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Observation Status	Units	Reporting Type
GR_G14_XDC	Total government revenue, in local currency	583	Micronesia (Federated States of)	2008.0	61.813769	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	583	Micronesia (Federated States of)	2009.0	89.227366	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	583	Micronesia (Federated States of)	2010.0	104.235881	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	583	Micronesia (Federated States of)	2011.0	102.636791	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	583	Micronesia (Federated States of)	2012.0	118.942579	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	583	Micronesia (Federated States of)	2013.0	100.255359	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	583	Micronesia (Federated States of)	2014.0	114.0606	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	583	Micronesia (Federated States of)	2015.0	110.403804	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	583	Micronesia (Federated States of)	2016.0	128.154041	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	583	Micronesia (Federated States of)	2017.0	170.943508	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	583	Micronesia (Federated States of)	2018.0	206.129256	Float					IMF	['']	NA	A	CUR_LCU_M	G
