series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Type of occupation	Reporting Type
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	35.17	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	MALE	isco08-7	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	31.91	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	MALE	isco08-6	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	33.12	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	MALE	isco08-5	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	34.83	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	MALE	isco08-4	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	46.18	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	MALE	isco08-3	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	31.28	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	BOTHSEX	isco08-6	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	30.75	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	BOTHSEX	isco08-5	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	34.54	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	BOTHSEX	isco08-4	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	43.16	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	BOTHSEX	isco08-3	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	52.61	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	BOTHSEX	isco08-2	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	63.94	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	BOTHSEX	isco08-1	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	40.95	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	39.87	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	FEMALE	isco08-3	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	34.38	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	FEMALE	isco08-4	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	27.63	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	FEMALE	isco08-9	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	48.34	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	FEMALE	isco08-2	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	52.18	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	FEMALE	isco08-1	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	36.66	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	29.66	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	FEMALE	isco08-5	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	55.66	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	MALE	isco08-2	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	32.84	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	MALE	isco08-9	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	28.06	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	FEMALE	isco08-6	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	34.48	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	BOTHSEX	isco08-7	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	27.52	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	FEMALE	isco08-8	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	28.65	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	FEMALE	isco08-7	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	44.37	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	30.18	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	BOTHSEX	isco08-9	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	33.68	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	BOTHSEX	isco08-8	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	34.63	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	MALE	isco08-8	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	756	Switzerland	2014.0	68.89	Float					ES - Swiss Earnings Structure Survey	['Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)']	C	CUR_LCU	MALE	isco08-1	G
