series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Education level	Reporting Type
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	462	Maldives	2000.0	1.08189	Float					UIS	['']	C	Ratio	LOWSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	462	Maldives	2000.0	2.02936	Float					UIS	['']	C	Ratio	PREPRI	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	462	Maldives	2000.0	0.96999	Float					UIS	['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	462	Maldives	2001.0	1.01012	Float					UIS	['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	462	Maldives	2001.0	1.01168	Float					UIS	['']	C	Ratio	PREPRI	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	462	Maldives	2001.0	1.04637	Float					UIS	['']	C	Ratio	LOWSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	462	Maldives	2002.0	1.10018	Float					UIS	['']	C	Ratio	LOWSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	462	Maldives	2002.0	0.80135	Float					UIS	['']	C	Ratio	UPPSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	462	Maldives	2002.0	1.08078	Float					UIS	['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	462	Maldives	2002.0	1.04926	Float					UIS	['']	C	Ratio	PREPRI	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	462	Maldives	2002.0	1.00414	Float					UIS	['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	462	Maldives	2003.0	1.5879	Float					UIS	['']	C	Ratio	PREPRI	G
