series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Observation Status	Age	Sex	Reporting Type
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	132	Cabo Verde	2015.0	NA	String		NA	NA		National Entity	['Not available data by gender']	NA	PERCENT	O	15+	MALE	G
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	132	Cabo Verde	2015.0	NA	String		NA	NA		National Entity	['Not available data by gender']	NA	PERCENT	O	15+	FEMALE	G
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	132	Cabo Verde	2015.0	NA	String		NA	NA		National Entity	['The observation value represents the 3-year average of the period 2014-2016. | NA = A figure was not provided.']	NA	PERCENT	O	ALLAGE	BOTHSEX	G
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	132	Cabo Verde	2016.0	NA	String		NA	NA		National Entity	['The observation value represents the 3-year average of the period 2015-2017. | NA = A figure was not provided.']	NA	PERCENT	O	ALLAGE	BOTHSEX	G
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	132	Cabo Verde	2016.0	NA	String		NA	NA		National Entity	['Not available data by gender']	NA	PERCENT	O	15+	FEMALE	G
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	132	Cabo Verde	2016.0	NA	String		NA	NA		National Entity	['Not available data by gender']	NA	PERCENT	O	15+	MALE	G
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	132	Cabo Verde	2017.0	NA	String		NA	NA		National Entity	['Not available data by gender']	NA	PERCENT	O	15+	MALE	G
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	132	Cabo Verde	2017.0	NA	String		NA	NA		National Entity	['Not available data by gender']	NA	PERCENT	O	15+	FEMALE	G
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	132	Cabo Verde	2017.0	37.6864	Float		40.34011	35.03268		National Entity	['The observation value represents the 3-year average of the period 2016-2018.']	CA	PERCENT	A	ALLAGE	BOTHSEX	G
