series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed	Reporting Type
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2003.0	15000	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2004.0	37257	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2005.0	60674	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2006.0	102880	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2007.0	173752	Float					INDOTEL	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2008.0	239118	Float					Instituto Dominicano de las Telecomunicaciones (INDOTEL)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2009.0	315593	Float					Instituto Dominicano de las Telecomunicaciones (INDOTEL)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2010.0	390505	Float					Instituto Dominicano de las Telecomunicaciones (INDOTEL)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2011.0	423919	Float					Instituto Dominicano de las Telecomunicaciones (INDOTEL)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2012.0	483625	Float					Instituto Dominicano de las Telecomunicaciones (INDOTEL)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2013.0	526705	Float					Instituto Dominicano de las Telecomunicaciones (INDOTEL)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2014.0	599996	Float					Instituto Dominicano de las Telecomunicaciones (INDOTEL)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2015.0	686107	Float					Instituto Dominicano de las Telecomunicaciones (INDOTEL)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2016.0	767353	Float					INSTITUTO DOMINICANO DE LAS TELECOMUNICACIONES	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2017.0	786458	Float					INSTITUTO DOMINICANO DE LAS TELECOMUNICACIONES	['Revised data due to reports actualization ']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2017.0	248064	Float					INSTITUTO DOMINICANO DE LAS TELECOMUNICACIONES	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2017.0	305549	Float					INSTITUTO DOMINICANO DE LAS TELECOMUNICACIONES	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2017.0	232845	Float					INSTITUTO DOMINICANO DE LAS TELECOMUNICACIONES	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2018.0	794788	Float					INSTITUTO DOMINICANO DE LAS TELECOMUNICACIONES	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2018.0	391037	Float					INSTITUTO DOMINICANO DE LAS TELECOMUNICACIONES	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2018.0	273306	Float					INSTITUTO DOMINICANO DE LAS TELECOMUNICACIONES	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	2018.0	130445	Float					INSTITUTO DOMINICANO DE LAS TELECOMUNICACIONES	['']	NA	NUMBER	256KT2MBPS	G
