series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed	Reporting Type
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2004.0	1662	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2005.0	5801	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2006.0	1541	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2007.0	2266	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2008.0	4986	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2009.0	16014	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2010.0	7119	Float					Telecom Divison/Ministry of Information, Broadcasting, Telecommunications, Science & Technology	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2011.0	6000	Float					Telecom Divison/Ministry of Information, Broadcasting, Telecommunications, Science & Technology	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2012.0	13070	Float					Telecom Divison/Ministry of Telecommunications, Science & Technology	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2012.0	4005	Float					Telecom Divison/Ministry of Telecommunications, Science & Technology	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2012.0	220	Float					Telecom Divison/Ministry of Telecommunications, Science & Technology	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2012.0	5	Float					Telecom Divison/Ministry of Telecommunications, Science & Technology	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2013.0	3094	Float					Telecoms Divison/Ministry of Information, Broadcasting, Telecommunications, & Information Technology	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2013.0	1051	Float					Telecoms Divison/Ministry of Information, Broadcasting, Telecommunications, & Information Technology	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2013.0	5	Float					Telecoms Divison/Ministry of Information, Broadcasting, Telecommunications, & Information Technology	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2013.0	15647	Float					Telecoms Divison/Ministry of Information, Broadcasting, Telecommunications, & Information Technology	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2014.0	10754	Float					Ministry of Information, Broadcasting, Telecommunications, and Information Technology	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2014.0	6923	Float					Ministry of Information, Broadcasting, Telecommunications, and Information Technology	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2014.0	3831	Float					Ministry of Information, Broadcasting, Telecommunications, and Information Technology	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2015.0	10000	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2016.0	9261	Float					Ministry of Information, Broadcasting, Telecommunications and Information Technology	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2016.0	3655	Float					Ministry of Information, Broadcasting, Telecommunications and Information Technology	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	28	Antigua and Barbuda	2017.0	9000	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
