series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Observation Status	Reporting Type
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	2001.0	3.26965	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	2002.0	2.6585	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	2003.0	2.26938	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	2004.0	2.07535	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	2005.0	1.91186	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	2006.0	1.72927	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	2007.0	1.9083	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	2008.0	3.0706	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	2009.0	1.34033	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	2010.0	0.79716	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	2011.0	0.99096	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	2012.0	1.26743	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	2013.0	1.04174	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	2014.0	1.04444	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	2015.0	1.04187	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	2016.0	1.08944	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	2017.0	1.11085	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	2018.0	1.11085	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	I	G
