series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Education level	Reporting Type	Type of skill
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2000.0	0.987755920855155	Float					PISA 2000	['']	C	Ratio	LOWSEC	G	SKILL_MATH
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2000.0	0.985684166243067	Float					PISA 2000	['']	C	Ratio	LOWSEC	G	SKILL_READ
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2001.0	1.00889191304047	Float					PIRLS 2001	['']	C	Ratio	GRAD23	G	SKILL_READ
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2003.0	1.07023339814172	Float					TIMSS 2003	['']	C	Ratio	GRAD23	G	SKILL_MATH
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2003.0	0.979296673319292	Float					PISA 2003	['']	C	Ratio	LOWSEC	G	SKILL_MATH
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2003.0	0.992528374841464	Float					PISA 2003	['']	C	Ratio	LOWSEC	G	SKILL_READ
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2006.0	0.974536945398808	Float					PISA 2006	['']	C	Ratio	LOWSEC	G	SKILL_MATH
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2006.0	1.00210993272931	Float					PIRLS 2006	['']	C	Ratio	GRAD23	G	SKILL_READ
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2006.0	0.991119815683081	Float					PISA 2006	['']	C	Ratio	LOWSEC	G	SKILL_READ
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2007.0	1.01120309836938	Float					TIMSS 2007	['']	C	Ratio	GRAD23	G	SKILL_MATH
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2009.0	0.978059562500948	Float					PISA 2009	['']	C	Ratio	LOWSEC	G	SKILL_MATH
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2009.0	0.997455179062793	Float					PISA 2009	['']	C	Ratio	LOWSEC	G	SKILL_READ
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2012.0	1.00348940271423	Float					PISA 2012	['']	C	Ratio	LOWSEC	G	SKILL_READ
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2012.0	1.00133556587575	Float					PISA 2012	['']	C	Ratio	LOWSEC	G	SKILL_MATH
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2015.0	1.00065247658283	Float					TIMSS 2015	['']	C	Ratio	GRAD23	G	SKILL_MATH
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2015.0	0.968257352157783	Float					PISA 2015	['']	C	Ratio	LOWSEC	G	SKILL_MATH
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2015.0	0.983986954999321	Float					PISA 2015	['']	C	Ratio	LOWSEC	G	SKILL_READ
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2018.0	0.978270480315617	Float					PISA 2018	['']	C	Ratio	LOWSEC	G	SKILL_MATH
SE_NAP_ACHI	Native parity index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	2018.0	0.987293741845512	Float					PISA 2018	['']	C	Ratio	LOWSEC	G	SKILL_READ
