series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed	Reporting Type
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	120	Cameroon	2005.0	202	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	120	Cameroon	2006.0	421	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	120	Cameroon	2007.0	640	Float					ITU estimate. 	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	120	Cameroon	2008.0	860	Float					ITU estimate. 	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	120	Cameroon	2009.0	900	Float					Ministère des Postes et Télécommunications. Agence de Régulation des Télécommunications.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	120	Cameroon	2010.0	5954	Float					Agence de Régulation des Télécommunications	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	120	Cameroon	2011.0	10713	Float					Agence de Régulation des Télécommunications	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	120	Cameroon	2012.0	13846	Float					Agence de Régulation des Télécommunications	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	120	Cameroon	2013.0	16900	Float					Agence de Régulation des Télécommunications	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	120	Cameroon	2014.0	16831	Float					Agence de Régulation des Télécommunications	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	120	Cameroon	2015.0	20447	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	120	Cameroon	2016.0	45974	Float					Agence de Régulation des Télécommunications  Cameroun	['adsl, fttx and LS']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	120	Cameroon	2017.0	16765	Float					Agence de Régulation des Télécommunications  Cameroun	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	120	Cameroon	2018.0	17987	Float					Agence de Régulation des Télécommunications  Cameroun	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	120	Cameroon	2018.0	17987	Float					Agence de Régulation des Télécommunications  Cameroun	['']	NA	NUMBER	256KT2MBPS	G
