series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Type of occupation	Reporting Type
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	203	Czechia	2012.0	247.67	Float					ES - Survey on Structure of Earnings	['Reference group coverage: Employees | Local currency: CZE - Koruna(CZK) | Working time arrangement coverage: Full-time workers']	C	CUR_LCU	MALE	isco08-2	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	203	Czechia	2012.0	130.23	Float					ES - Survey on Structure of Earnings	['Reference group coverage: Employees | Local currency: CZE - Koruna(CZK) | Working time arrangement coverage: Full-time workers']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	203	Czechia	2012.0	260.94	Float					ES - Survey on Structure of Earnings	['Reference group coverage: Employees | Local currency: CZE - Koruna(CZK) | Working time arrangement coverage: Full-time workers']	C	CUR_LCU	FEMALE	isco08-1	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	203	Czechia	2012.0	96.54	Float					ES - Survey on Structure of Earnings	['Reference group coverage: Employees | Local currency: CZE - Koruna(CZK) | Working time arrangement coverage: Full-time workers']	C	CUR_LCU	MALE	isco08-9	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	203	Czechia	2012.0	134.76	Float					ES - Survey on Structure of Earnings	['Reference group coverage: Employees | Local currency: CZE - Koruna(CZK) | Working time arrangement coverage: Full-time workers']	C	CUR_LCU	MALE	isco08-0	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	203	Czechia	2012.0	NaN	Float					ES - Survey on Structure of Earnings	['Reference group coverage: Employees | Local currency: CZE - Koruna(CZK) | Working time arrangement coverage: Full-time workers']	C	CUR_LCU	MALE	isco08-X	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	203	Czechia	2012.0	NaN	Float					ES - Survey on Structure of Earnings	['Reference group coverage: Employees | Local currency: CZE - Koruna(CZK) | Working time arrangement coverage: Full-time workers']	C	CUR_LCU	FEMALE	isco08-X	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	203	Czechia	2012.0	133.17	Float					ES - Survey on Structure of Earnings	['Reference group coverage: Employees | Local currency: CZE - Koruna(CZK) | Working time arrangement coverage: Full-time workers']	C	CUR_LCU	FEMALE	isco08-0	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	203	Czechia	2012.0	147.88	Float					ES - Survey on Structure of Earnings	['Reference group coverage: Employees | Local currency: CZE - Koruna(CZK) | Working time arrangement coverage: Full-time workers']	C	CUR_LCU	MALE	isco08-4	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	203	Czechia	2012.0	103.52	Float					ES - Survey on Structure of Earnings	['Reference group coverage: Employees | Local currency: CZE - Koruna(CZK) | Working time arrangement coverage: Full-time workers']	C	CUR_LCU	MALE	isco08-5	G
