series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Education level	Reporting Type
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	690	Seychelles	2016.0	0	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	690	Seychelles	2016.0	0	Float					UIS	['']	C	PERCENT	LOWSEC	G
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	690	Seychelles	2016.0	7.14286	Float					UIS	['']	C	PERCENT	PRIMAR	G
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	690	Seychelles	2017.0	7.14286	Float					UIS	['']	C	PERCENT	PRIMAR	G
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	690	Seychelles	2017.0	6.66667	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	690	Seychelles	2017.0	7.14286	Float					UIS	['']	C	PERCENT	LOWSEC	G
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	690	Seychelles	2018.0	6.89655	Float					UIS	['']	C	PERCENT	PRIMAR	G
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	690	Seychelles	2018.0	5.88235	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	690	Seychelles	2018.0	6.25	Float					UIS	['']	C	PERCENT	LOWSEC	G
