series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed	Reporting Type
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	660	Anguilla	2001.0	1229	Float					Public Utilities Commission.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	660	Anguilla	2002.0	1391	Float					Public Utilities Commission.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	660	Anguilla	2003.0	1648	Float					Public Utilities Commission.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	660	Anguilla	2004.0	1456	Float					Public Utilities Commission.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	660	Anguilla	2005.0	2218	Float					Public Utilities Commission.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	660	Anguilla	2006.0	2839	Float					Public Utilities Commission.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	660	Anguilla	2007.0	3300	Float					Ministry of Infrastructure, Communication & Utilities	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	660	Anguilla	2008.0	3653	Float					Ministry of Infrastructure, Communication & Utilities	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	660	Anguilla	2009.0	3753	Float					Public Utilities Commission	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	660	Anguilla	2010.0	3789	Float					Public Utilities Commission	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	660	Anguilla	2011.0	3947	Float					public utilities commission	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	660	Anguilla	2012.0	4100	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	660	Anguilla	2013.0	4300	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	660	Anguilla	2014.0	4400	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	660	Anguilla	2015.0	5000	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
