series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed	Reporting Type
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2001.0	4139	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2002.0	7540	Float					Batelco, Bahamas Telecommunications Corporation.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2003.0	10941	Float					Batelco, Bahamas Telecommunications Corporation.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2004.0	12803	Float					Batelco, Bahamas Telecommunications Corporation.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2005.0	13382	Float					Batelco, Bahamas Telecommunications Corporation.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2006.0	16591	Float					Batelco, Bahamas Telecommunications Corporation.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2007.0	20500	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2008.0	25500	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2009.0	31589	Float					Bahamas Telecommunications Company Ltd. (BTC)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2010.0	24702	Float					Bahamas Telecommunications Company Ltd.	['Decrease due to purging of system of non-active accounts and a reduction in new accounts.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2011.0	15496	Float					Bahamas Telecommunications Company Ltd.	['Decrease due to purging of system of non-active accounts and a reduction in new accounts.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2012.0	77930	Float					Utilities Regulation and Competition Authority	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2013.0	72490	Float					Utilities Regulation and Competition Authority	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2014.0	77168	Float					Utilities Regulation and Competition Authority	"[""Obtained from URCA's Licensees""]"	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2015.0	81018	Float					Utilities Regulation and Competition Authority	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2015.0	61004	Float					Utilities Regulation and Competition Authority	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2015.0	19879	Float					Utilities Regulation and Competition Authority	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2016.0	85128	Float					Utilities Regulation and Competition Authority	"[""Obtained from URCA's Licensees""]"	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2016.0	63798	Float					Utilities Regulation and Competition Authority	"[""Obtained from URCA's Licensees""]"	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2016.0	21330	Float					Utilities Regulation and Competition Authority	"[""Obtained from URCA's Licensees""]"	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2017.0	86868	Float					Utilities Regulation and Competition Authority	"[""Obtained from URCA's Licensees""]"	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2017.0	70810	Float					Utilities Regulation and Competition Authority	"[""Obtained from URCA's Licensees""]"	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2017.0	16058	Float					Utilities Regulation and Competition Authority	"[""Obtained from URCA's Licensees""]"	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2018.0	87067	Float					Utilities Regulation and Competition Authority	"[""Obtained from URCA's Licensees""]"	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2018.0	72223	Float					Utilities Regulation and Competition Authority	"[""Obtained from URCA's Licensees""]"	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	44	Bahamas	2018.0	14844	Float					Utilities Regulation and Competition Authority	"[""Obtained from URCA's Licensees""]"	NA	NUMBER	2MT10MBPS	G
