series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of skill	Reporting Type
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	512	Oman	2019.0	95.64547	Float						Ministry of Technology and Communications (MTC)		['']	NA	PERCENT	FEMALE	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	512	Oman	2019.0	7.90315	Float						Ministry of Technology and Communications (MTC)		['']	NA	PERCENT	FEMALE	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	512	Oman	2019.0	87.10957	Float						Ministry of Technology and Communications (MTC)		['']	NA	PERCENT	MALE	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	512	Oman	2019.0	89.60344	Float						Ministry of Technology and Communications (MTC)		['']	NA	PERCENT	BOTHSEX	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	512	Oman	2019.0	40.70638	Float						Ministry of Technology and Communications (MTC)		['']	NA	PERCENT	FEMALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	512	Oman	2019.0	22.08929	Float						Ministry of Technology and Communications (MTC)		['']	NA	PERCENT	MALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	512	Oman	2019.0	27.5285	Float						Ministry of Technology and Communications (MTC)		['']	NA	PERCENT	BOTHSEX	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	512	Oman	2019.0	22.79648	Float						Ministry of Technology and Communications (MTC)		['']	NA	PERCENT	MALE	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	512	Oman	2019.0	6.09193	Float						Ministry of Technology and Communications (MTC)		['']	NA	PERCENT	BOTHSEX	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	512	Oman	2019.0	5.34434	Float						Ministry of Technology and Communications (MTC)		['']	NA	PERCENT	MALE	PCPR	G
