series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	30	Eastern Asia	2015.0	87.8254333393011	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	30	Eastern Asia	2015.0	92.9097416223336	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	30	Eastern Asia	2015.0	96.7286959354018	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	30	Eastern Asia	2016.0	96.7038211108009	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	30	Eastern Asia	2016.0	92.9048283379626	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	30	Eastern Asia	2016.0	87.8001183529671	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	30	Eastern Asia	2017.0	92.8982552732189	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	30	Eastern Asia	2017.0	97.0944808910709	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	30	Eastern Asia	2017.0	91.7213517558833	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	30	Eastern Asia	2018.0	94.1329369546442	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	30	Eastern Asia	2018.0	97.0983228269149	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	30	Eastern Asia	2018.0	93.5759023477353	Float						UIS		['']	C	PERCENT	UPPSEC	G
