series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Observation Status	Age	Reporting Type
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	344	China, Hong Kong Special Administrative Region	2004.0	23.5533672402601	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	344	China, Hong Kong Special Administrative Region	2005.0	23.2365378449688	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	344	China, Hong Kong Special Administrative Region	2006.0	23.059837573537	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	344	China, Hong Kong Special Administrative Region	2007.0	23.4226994277931	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	344	China, Hong Kong Special Administrative Region	2008.0	23.7994573723719	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	344	China, Hong Kong Special Administrative Region	2009.0	23.5175712072969	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	344	China, Hong Kong Special Administrative Region	2010.0	23.8430040827305	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	344	China, Hong Kong Special Administrative Region	2011.0	23.8313705662887	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	344	China, Hong Kong Special Administrative Region	2012.0	23.2704127666375	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	344	China, Hong Kong Special Administrative Region	2013.0	22.8191455765886	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	344	China, Hong Kong Special Administrative Region	2014.0	22.5634435515824	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	344	China, Hong Kong Special Administrative Region	2015.0	22.1706211479318	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	344	China, Hong Kong Special Administrative Region	2016.0	21.4579297180661	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	344	China, Hong Kong Special Administrative Region	2017.0	21.0438289315512	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	344	China, Hong Kong Special Administrative Region	2018.0	21.1904944712766	Float						IMF		['']	NA	NUMBER	A	15+	G
