series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type
IT_MOB_3GNTWK	Proportion of population covered by at least a 3G mobile network (%)	72	Botswana	2011.0	40	Float						Botswana Telecommunications Authority		['Botswana Telecommunications Authority estimate']	NA	PERCENT	G
IT_MOB_3GNTWK	Proportion of population covered by at least a 3G mobile network (%)	72	Botswana	2012.0	45	Float						Botswana Communications Regulatory Authority (BOCRA)		['Estimate based on the various percentages provided by operators.']	NA	PERCENT	G
IT_MOB_3GNTWK	Proportion of population covered by at least a 3G mobile network (%)	72	Botswana	2013.0	68.24	Float						ITU estimate.		['']	NA	PERCENT	G
IT_MOB_3GNTWK	Proportion of population covered by at least a 3G mobile network (%)	72	Botswana	2014.0	78	Float						Botswana Communications Regulatory Authority (BOCRA)		['']	NA	PERCENT	G
IT_MOB_3GNTWK	Proportion of population covered by at least a 3G mobile network (%)	72	Botswana	2015.0	82	Float						Botswana Communications Regulatory Authority (BOCRA)		['']	NA	PERCENT	G
IT_MOB_3GNTWK	Proportion of population covered by at least a 3G mobile network (%)	72	Botswana	2016.0	84	Float						Botswana Communications Regulatory Authority (BOCRA)		['42705']	NA	PERCENT	G
IT_MOB_3GNTWK	Proportion of population covered by at least a 3G mobile network (%)	72	Botswana	2017.0	80	Float						Botswana Communications Regulatory Authority (BOCRA)		['Value for the largest operator']	NA	PERCENT	G
IT_MOB_3GNTWK	Proportion of population covered by at least a 3G mobile network (%)	72	Botswana	2018.0	95	Float						Botswana Communications Regulatory Authority (BOCRA)		['Value for the largest operator']	NA	PERCENT	G
