series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of skill	Reporting Type
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	22.06094	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	MALE	INST	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	22.846	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	MALE	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	5.80744	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	FEMALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	9.40813	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	BOTHSEX	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	12.95813	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	MALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	11.73322	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	FEMALE	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	17.31231	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	BOTHSEX	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	22.81286	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	MALE	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	10.47115	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	FEMALE	EMAIL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	16.14774	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	BOTHSEX	EMAIL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	21.74442	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	MALE	EMAIL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	10.49518	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	FEMALE	SOFT	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	15.54998	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	BOTHSEX	SOFT	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	20.53361	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	MALE	SOFT	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	4.56856	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	FEMALE	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	7.21477	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	BOTHSEX	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	9.82373	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	MALE	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	15.8734	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	FEMALE	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	21.45077	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	BOTHSEX	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	26.94962	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	MALE	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	10.25323	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	FEMALE	INST	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	16.19894	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	BOTHSEX	INST	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	17.72001	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	BOTHSEX	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	12.52083	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	FEMALE	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	12	Algeria	2018.0	6.89336	Float						Ministry of Post, Telecommunications, Technologies and Digital		['']	NA	PERCENT	BOTHSEX	PCPR	G
