series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	752	Sweden	2006.0	11	Float						UNODC		['The reporting period is the calendar year prior to the interview.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	752	Sweden	2007.0	17	Float						UNODC		['The reporting period is the calendar year prior to the interview.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	752	Sweden	2008.0	14	Float						UNODC		['The reporting period is the calendar year prior to the interview.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	752	Sweden	2009.0	19	Float						UNODC		['The reporting period is the calendar year prior to the interview.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	752	Sweden	2010.0	12	Float						UNODC		['The reporting period is the calendar year prior to the interview.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	752	Sweden	2011.0	23	Float						UNODC		['The reporting period is the calendar year prior to the interview.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	752	Sweden	2012.0	19	Float						UNODC		['The reporting period is the calendar year prior to the interview.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	752	Sweden	2013.0	10	Float						UNODC		['The reporting period is the calendar year prior to the interview.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	752	Sweden	2014.0	12	Float						UNODC		['The reporting period is the calendar year prior to the interview.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	752	Sweden	2015.0	8	Float						UNODC		['The reporting period is the calendar year prior to the interview.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	752	Sweden	2016.0	9	Float						UNODC		['The reporting period is the calendar year prior to the interview.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	752	Sweden	2017.0	11	Float						UNODC		['The reporting period is the calendar year prior to the interview.']	NA	PERCENT	BOTHSEX	G
