series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of occupation	Reporting Type
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	440	Lithuania	2002.0	2.78	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: October | Local currency: LTU - Euro(EUR)']	C	CUR_LCU	BOTHSEX	isco88-0	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	440	Lithuania	2002.0	1.83	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: October | Local currency: LTU - Euro(EUR)']	C	CUR_LCU	BOTHSEX	isco88	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	440	Lithuania	2002.0	1.01	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: October | Local currency: LTU - Euro(EUR)']	C	CUR_LCU	BOTHSEX	isco88-X	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	440	Lithuania	2002.0	1.96	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: October | Local currency: LTU - Euro(EUR)']	C	CUR_LCU	MALE	isco88	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	440	Lithuania	2002.0	1.44	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: October | Local currency: LTU - Euro(EUR)']	C	CUR_LCU	BOTHSEX	isco88-4	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	440	Lithuania	2002.0	1.51	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: October | Local currency: LTU - Euro(EUR)']	C	CUR_LCU	BOTHSEX	isco88-7	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	440	Lithuania	2002.0	1.76	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: October | Local currency: LTU - Euro(EUR)']	C	CUR_LCU	BOTHSEX	isco88-3	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	440	Lithuania	2002.0	2.52	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: October | Local currency: LTU - Euro(EUR)']	C	CUR_LCU	BOTHSEX	isco88-2	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	440	Lithuania	2002.0	3.07	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: October | Local currency: LTU - Euro(EUR)']	C	CUR_LCU	BOTHSEX	isco88-1	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	440	Lithuania	2002.0	1.51	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: October | Local currency: LTU - Euro(EUR)']	C	CUR_LCU	BOTHSEX	isco88-8	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	440	Lithuania	2002.0	1.19	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: October | Local currency: LTU - Euro(EUR)']	C	CUR_LCU	BOTHSEX	isco88-5	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	440	Lithuania	2002.0	2.13	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: October | Local currency: LTU - Euro(EUR)']	C	CUR_LCU	MALE	isco88-3	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	440	Lithuania	2002.0	1.67	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: October | Local currency: LTU - Euro(EUR)']	C	CUR_LCU	MALE	isco88-4	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	440	Lithuania	2002.0	3.37	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: October | Local currency: LTU - Euro(EUR)']	C	CUR_LCU	MALE	isco88-1	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	440	Lithuania	2002.0	2.66	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: October | Local currency: LTU - Euro(EUR)']	C	CUR_LCU	MALE	isco88-2	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	440	Lithuania	2002.0	1.03	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: October | Local currency: LTU - Euro(EUR)']	C	CUR_LCU	MALE	isco88-9	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	440	Lithuania	2002.0	1.58	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: October | Local currency: LTU - Euro(EUR)']	C	CUR_LCU	MALE	isco88-8	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	440	Lithuania	2002.0	1.57	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: October | Local currency: LTU - Euro(EUR)']	C	CUR_LCU	MALE	isco88-7	G
