series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of skill	Reporting Type
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2014.0	77.65956	Float						Office fédéral de la statistique		['']	NA	PERCENT	MALE	EMAIL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2014.0	47.87987	Float						Swiss Federal Statistical Office		['']	NA	PERCENT	BOTHSEX	SOFT	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2014.0	73.90774	Float						Swiss Federal Statistical Office		['']	NA	PERCENT	BOTHSEX	EMAIL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2014.0	6.88935	Float						Swiss Federal Statistical Office		['']	NA	PERCENT	BOTHSEX	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2014.0	12.25295	Float						Office fédéral de la statistique		['']	NA	PERCENT	MALE	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2014.0	70.29267	Float						Office fédéral de la statistique		['']	NA	PERCENT	FEMALE	EMAIL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2017.0	49.32956	Float						Swiss Federal Statistical Office		['']	NA	PERCENT	BOTHSEX	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2017.0	57.7059	Float						Swiss Federal Statistical Office		['']	NA	PERCENT	BOTHSEX	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2017.0	53.48253	Float						Office fédéral de la statistique		['']	NA	PERCENT	FEMALE	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2017.0	65.17004	Float						Office fédéral de la statistique		['']	NA	PERCENT	MALE	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2017.0	61.71425	Float						Swiss Federal Statistical Office		['']	NA	PERCENT	BOTHSEX	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2017.0	58.33636	Float						Office fédéral de la statistique		['']	NA	PERCENT	FEMALE	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2017.0	62.18571	Float						Swiss Federal Statistical Office		['']	NA	PERCENT	BOTHSEX	SOFT	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2017.0	47.63737	Float						Office fédéral de la statistique		['']	NA	PERCENT	FEMALE	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2017.0	66.76658	Float						Office fédéral de la statistique		['']	NA	PERCENT	MALE	SOFT	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2017.0	57.70811	Float						Office fédéral de la statistique		['']	NA	PERCENT	FEMALE	SOFT	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2017.0	62.02667	Float						Office fédéral de la statistique		['']	NA	PERCENT	MALE	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2017.0	51.06075	Float						Office fédéral de la statistique		['']	NA	PERCENT	MALE	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2017.0	62.6733	Float						Office fédéral de la statistique		['']	NA	PERCENT	MALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2017.0	13.91783	Float						Office fédéral de la statistique		['']	NA	PERCENT	MALE	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2017.0	4.82064	Float						Office fédéral de la statistique		['']	NA	PERCENT	FEMALE	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2017.0	9.31738	Float						Swiss Federal Statistical Office		['']	NA	PERCENT	BOTHSEX	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2017.0	51.45149	Float						Office fédéral de la statistique		['']	NA	PERCENT	FEMALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	756	Switzerland	2017.0	56.99843	Float						Swiss Federal Statistical Office		['']	NA	PERCENT	BOTHSEX	ARSP	G
