series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2000.0	60	Float						ITU		['']	NA	PERCENT	G
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2001.0	80	Float						ITU		['']	NA	PERCENT	G
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2002.0	90	Float						ITU		['']	NA	PERCENT	G
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2003.0	93	Float						ITU		['']	NA	PERCENT	G
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2004.0	95	Float						ITU		['']	NA	PERCENT	G
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2005.0	97	Float						ITU		['']	NA	PERCENT	G
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2006.0	99	Float						ITU		['']	NA	PERCENT	G
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2007.0	99	Float						Communication Regulatory Agency		['']	NA	PERCENT	G
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2008.0	99.3	Float						Communication Regulatory Agency		['']	NA	PERCENT	G
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2009.0	99.5	Float						Communication Regulatory Agency		['']	NA	PERCENT	G
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2010.0	99.7	Float						Communications Regulatory Agency B & H		['']	NA	PERCENT	G
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2011.0	99.7	Float						Communications Regulatory Agency B & H		['']	NA	PERCENT	G
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2012.0	99.8	Float						Communications Regulatory Agency B & H		['']	NA	PERCENT	G
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2013.0	99.8	Float						Communications Regulatory Agency B & H		['']	NA	PERCENT	G
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2014.0	99.8	Float						Communications Regulatory Agency B & H		['']	NA	PERCENT	G
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2015.0	100	Float						Communications Regulatory Agency B & H		['']	NA	PERCENT	G
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2016.0	100	Float						Communications Regulatory Agency		['']	NA	PERCENT	G
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2017.0	100	Float						Communications Regulatory Agency		['']	NA	PERCENT	G
IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	2018.0	100	Float						Communications Regulatory Agency		['']	NA	PERCENT	G
