series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Observation Status	Age	Reporting Type
FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	826	United Kingdom of Great Britain and Northern Ireland	2005.0	117.648614233714	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	826	United Kingdom of Great Britain and Northern Ireland	2006.0	120.937956776141	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	826	United Kingdom of Great Britain and Northern Ireland	2007.0	125.802108344717	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	826	United Kingdom of Great Britain and Northern Ireland	2008.0	125.562283428586	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	826	United Kingdom of Great Britain and Northern Ireland	2009.0	121.152025005878	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	826	United Kingdom of Great Britain and Northern Ireland	2010.0	121.921205690789	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	826	United Kingdom of Great Britain and Northern Ireland	2011.0	123.415238968362	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	826	United Kingdom of Great Britain and Northern Ireland	2012.0	125.923241621518	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	826	United Kingdom of Great Britain and Northern Ireland	2013.0	128.513369414321	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	826	United Kingdom of Great Britain and Northern Ireland	2014.0	129.491759482231	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	826	United Kingdom of Great Britain and Northern Ireland	2015.0	131.260038073233	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	826	United Kingdom of Great Britain and Northern Ireland	2016.0	129.528737750405	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	826	United Kingdom of Great Britain and Northern Ireland	2017.0	127.937515471829	Float						IMF		['']	NA	NUMBER	A	15+	G
FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	826	United Kingdom of Great Britain and Northern Ireland	2018.0	115.46539689321	Float						IMF		['']	NA	NUMBER	A	15+	G
