series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	753	Eastern and South-Eastern Asia	2015.0	77.8667426998418	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	753	Eastern and South-Eastern Asia	2015.0	81.3096884013019	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	753	Eastern and South-Eastern Asia	2015.0	79.8052077760462	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	753	Eastern and South-Eastern Asia	2016.0	78.9481468782246	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	753	Eastern and South-Eastern Asia	2016.0	81.4153463077614	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	753	Eastern and South-Eastern Asia	2016.0	77.5907844566319	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	753	Eastern and South-Eastern Asia	2017.0	77.1462933932062	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	753	Eastern and South-Eastern Asia	2017.0	80.9469529184949	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	753	Eastern and South-Eastern Asia	2017.0	80.3387619786544	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	753	Eastern and South-Eastern Asia	2018.0	81.8276791151404	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	753	Eastern and South-Eastern Asia	2018.0	81.8360315140989	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	753	Eastern and South-Eastern Asia	2018.0	76.5786548325716	Float						UIS		['']	C	PERCENT	PRIMAR	G
