series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Observation Status	Reporting Type
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	746	Northern Africa (exc. Sudan)	2001.0	9.4217	Float						UNSD national account estimates.		['']	NA	PERCENT	A	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	746	Northern Africa (exc. Sudan)	2002.0	8.29848	Float						UNSD national account estimates.		['']	NA	PERCENT	A	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	746	Northern Africa (exc. Sudan)	2003.0	9.29147	Float						UNSD national account estimates.		['']	NA	PERCENT	A	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	746	Northern Africa (exc. Sudan)	2004.0	12.24046	Float						UNSD national account estimates.		['']	NA	PERCENT	A	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	746	Northern Africa (exc. Sudan)	2005.0	12.51117	Float						UNSD national account estimates.		['']	NA	PERCENT	A	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	746	Northern Africa (exc. Sudan)	2006.0	10.85502	Float						UNSD national account estimates.		['']	NA	PERCENT	A	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	746	Northern Africa (exc. Sudan)	2007.0	10.3623	Float						UNSD national account estimates.		['']	NA	PERCENT	A	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	746	Northern Africa (exc. Sudan)	2008.0	9.86186	Float						UNSD national account estimates.		['']	NA	PERCENT	A	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	746	Northern Africa (exc. Sudan)	2009.0	11.49033	Float						UNSD national account estimates.		['']	NA	PERCENT	A	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	746	Northern Africa (exc. Sudan)	2010.0	12.50844	Float						UNSD national account estimates.		['']	NA	PERCENT	A	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	746	Northern Africa (exc. Sudan)	2011.0	13.02248	Float						UNSD national account estimates.		['']	NA	PERCENT	A	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	746	Northern Africa (exc. Sudan)	2012.0	11.28523	Float						UNSD national account estimates.		['']	NA	PERCENT	A	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	746	Northern Africa (exc. Sudan)	2013.0	11.27457	Float						UNSD national account estimates.		['']	NA	PERCENT	A	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	746	Northern Africa (exc. Sudan)	2014.0	11.33771	Float						UNSD national account estimates.		['']	NA	PERCENT	A	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	746	Northern Africa (exc. Sudan)	2015.0	11.39427	Float						UNSD national account estimates.		['']	NA	PERCENT	A	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	746	Northern Africa (exc. Sudan)	2016.0	11.76927	Float						UNSD national account estimates.		['']	NA	PERCENT	A	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	746	Northern Africa (exc. Sudan)	2017.0	11.48529	Float						UNSD national account estimates.		['']	NA	PERCENT	A	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	746	Northern Africa (exc. Sudan)	2018.0	11.225	Float						UNSD national account estimates.		['']	NA	PERCENT	A	G
