series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of occupation	Reporting Type
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	6.85	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-4	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	11.49	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-3	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	20.59	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-2	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	5.24	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-5	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	3.65	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-6	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	4.07	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-7	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	27.22	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-1	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	9.77	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	2.2	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	FEMALE	isco08-9	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	4.22	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-8	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	3.85	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	FEMALE	isco08-5	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	3.85	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	FEMALE	isco08-7	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	9.88	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	2.64	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-9	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	3.07	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	FEMALE	isco08-6	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	12.14	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	FEMALE	isco08-3	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	6.77	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	FEMALE	isco08-4	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	30.99	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08-1	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	1.8	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	FEMALE	isco08-8	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	5.85	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08-5	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	3.8	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08-6	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	19.59	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	FEMALE	isco08-2	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	4.28	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08-8	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	96	Brunei Darussalam	2014.0	7.04	Float						LFS - Labour force survey		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08-4	G
