series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Observation Status	Units	Reporting Type
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2000.0	270.2	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2001.0	290.4	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2002.0	312.4	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2003.0	322.7	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2004.0	343.6	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2005.0	349.6	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2006.0	398.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2007.0	463.6	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2008.0	534.7	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2009.0	543.4	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2010.0	498.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2011.0	498.7	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2012.0	499.2	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2013.0	488.6	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2014.0	574.7	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2015.0	546.8	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2016.0	618.3	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	670	Saint Vincent and the Grenadines	2017.0	611.3	Float						IMF		['']	NA	A	CUR_LCU_M	G
