series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of skill	Reporting Type
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	9.29936	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	FEMALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	61.51488	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	MALE	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	9.16614	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	BOTHSEX	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	30.68018	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	MALE	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	1.0229	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	FEMALE	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	3.27579	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	MALE	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	25.87817	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	FEMALE	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	28.14609	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	BOTHSEX	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	9.01728	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	MALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	2.08691	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	BOTHSEX	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	56.43204	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	FEMALE	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	59.74172	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	BOTHSEX	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	63.43982	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	MALE	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	19.90068	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	FEMALE	SOFT	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	22.29269	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	BOTHSEX	SOFT	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	24.96542	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	MALE	SOFT	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	10.67309	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	FEMALE	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	12.45847	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	BOTHSEX	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	14.45337	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	MALE	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	57.95128	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	FEMALE	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2017.0	59.63432	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	BOTHSEX	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	3.46017	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	MALE	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	22.46445	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	BOTHSEX	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	0.98752	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	FEMALE	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	2.13639	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	BOTHSEX	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	46.02169	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	MALE	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	34.66806	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	MALE	EMAIL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	9.24555	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	FEMALE	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	11.0905	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	BOTHSEX	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	13.21634	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	MALE	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	43.36247	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	FEMALE	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	44.59803	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	BOTHSEX	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	26.12354	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	MALE	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	6.28157	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	FEMALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	7.52968	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	BOTHSEX	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	8.9678	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	MALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	46.93722	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	FEMALE	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	49.02722	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	BOTHSEX	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	51.43541	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	MALE	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	26.12795	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	FEMALE	EMAIL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	30.09595	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	BOTHSEX	EMAIL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	70	Bosnia and Herzegovina	2019.0	19.28883	Float						Agency for statistics of Bosnia and Herzegovina		['']	NA	PERCENT	FEMALE	COPA	G
