series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type	Type of waste treatment
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	40	Austria	2004.0	43465	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	40	Austria	2004.0	150206	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	40	Austria	2006.0	79972	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	40	Austria	2008.0	77201	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	40	Austria	2008.0	45033	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	40	Austria	2010.0	67983	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	40	Austria	2010.0	47959	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	40	Austria	2010.0	196956	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	40	Austria	2012.0	59046	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	40	Austria	2012.0	86393	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	40	Austria	2012.0	62905	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	40	Austria	2014.0	164800	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	40	Austria	2014.0	71327	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	40	Austria	2014.0	60260	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	40	Austria	2016.0	66429	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	40	Austria	2016.0	161018	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
