series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	480	Mauritius	2013.0	55.9375	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	480	Mauritius	2013.0	97.15909	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	480	Mauritius	2013.0	97.15909	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	480	Mauritius	2014.0	97.15909	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	480	Mauritius	2014.0	49.375	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	480	Mauritius	2014.0	97.15909	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	480	Mauritius	2015.0	40.9375	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	480	Mauritius	2015.0	98.8764	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	480	Mauritius	2015.0	98.8764	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	480	Mauritius	2016.0	94.85714	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	480	Mauritius	2016.0	94.85714	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	480	Mauritius	2016.0	38.05031	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	480	Mauritius	2017.0	34.59119	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	480	Mauritius	2017.0	93.75	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	480	Mauritius	2017.0	93.75	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	480	Mauritius	2018.0	91.06145	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	480	Mauritius	2018.0	91.06145	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	480	Mauritius	2018.0	27.04403	Float						UIS		['']	C	PERCENT	PRIMAR	G
