series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of skill	Reporting Type
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	10.24819	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	BOTHSEX	SOFT	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	25.8586	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	BOTHSEX	EMAIL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	8.05117	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	FEMALE	SOFT	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	27.52254	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	MALE	EMAIL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	24.18502	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	FEMALE	EMAIL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	17.49818	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	MALE	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	15.72924	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	BOTHSEX	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	13.95005	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	FEMALE	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	17.12676	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	MALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	15.58357	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	BOTHSEX	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	14.03146	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	FEMALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	25.63193	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	BOTHSEX	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	24.00524	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	FEMALE	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	3.75565	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	MALE	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	2.13256	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	FEMALE	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	2.94645	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	BOTHSEX	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	27.24926	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	MALE	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	14.95581	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	MALE	INST	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	12.87041	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	BOTHSEX	INST	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	10.77294	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	FEMALE	INST	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	28.8807	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	MALE	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	26.94915	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	BOTHSEX	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	25.00641	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	FEMALE	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	16.93369	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	MALE	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	15.87852	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	BOTHSEX	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	14.81724	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	FEMALE	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	604	Peru	2018.0	12.43256	Float						Instituto Nacional de Estadística e Informática - INEI		['']	NA	PERCENT	MALE	SOFT	G
