series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of occupation	Reporting Type
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2000.0	689	Float						HS - Household Survey of Multiple Purposes		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2000.0	695	Float						HS - Household Survey of Multiple Purposes		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2000.0	686	Float						HS - Household Survey of Multiple Purposes		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2001.0	803	Float						HS - Household Survey of Multiple Purposes		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2001.0	805	Float						HS - Household Survey of Multiple Purposes		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2001.0	800	Float						HS - Household Survey of Multiple Purposes		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2004.0	1003	Float						HS - Household Survey of Multiple Purposes		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2004.0	995	Float						HS - Household Survey of Multiple Purposes		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2004.0	1019	Float						HS - Household Survey of Multiple Purposes		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2005.0	1084	Float						HS - Household Survey of Multiple Purposes		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2005.0	1147	Float						HS - Household Survey of Multiple Purposes		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2005.0	1125	Float						HS - Household Survey of Multiple Purposes		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2008.0	1735	Float						HS - Household Survey of Multiple Purposes		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2008.0	1670	Float						HS - Household Survey of Multiple Purposes		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2008.0	1774	Float						HS - Household Survey of Multiple Purposes		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2009.0	2030	Float						HS - Household Survey of Multiple Purposes		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2009.0	2027	Float						HS - Household Survey of Multiple Purposes		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2009.0	2028	Float						HS - Household Survey of Multiple Purposes		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2010.0	2110	Float						HS - National Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2010.0	2145	Float						HS - National Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	188	Costa Rica	2010.0	2048	Float						HS - National Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: CRI - Colon(CRC)']	C	CUR_LCU	FEMALE	isco08	G
