series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	3.06667	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15+	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	1.8375	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15+	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	1.65	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15-24	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	1.01667	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15-24	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	0.0875	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	0.11667	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	1.8125	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	2.83333	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	1.9	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	2.09167	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	6.62917	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	3.52083	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	0.25417	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	0.37083	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	1.7125	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15-24	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	1.1125	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	0.0625	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	URBAN	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	2.87917	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	25-44	URBAN	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	0.1375	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	URBAN	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	2.02083	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	URBAN	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	2.1375	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	URBAN	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	0.24167	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	URBAN	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	0.26667	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	URBAN	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	1.67083	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	1.325	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15-24	URBAN	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	1.04167	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15-24	URBAN	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	0.12917	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	0.05833	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	0.24583	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	0.2	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	2.38333	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15+	URBAN	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	5.42083	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	25-44	URBAN	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	7.00833	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	25-44	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	3.93333	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	25-44	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	1.69583	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15+	URBAN	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2010.0	2.3125	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	2.10833	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	2.82083	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15+	URBAN	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	1.8875	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15+	URBAN	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	8.15833	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	25-44	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	0.1125	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	0.3375	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	0.13333	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	1.28333	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15-24	URBAN	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	1.73333	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15-24	URBAN	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	1.62083	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	0.16667	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	3.90833	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	25-44	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	0.325	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	URBAN	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	0.53333	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	URBAN	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	2.1125	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	URBAN	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	2.025	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	URBAN	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	3.09167	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	25-44	URBAN	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	6.6625	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	25-44	URBAN	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	0.30833	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	URBAN	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	0.08333	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	URBAN	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	1.59583	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15-24	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	1.22917	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	1.86667	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15+	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	0.27917	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	0.38333	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	7.35833	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	3.62083	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	2.31667	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	2.0875	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	1.92083	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	3.0125	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	0.16667	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	0.125	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	1.79167	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15-24	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	3.02083	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15+	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	756	Switzerland	2013.0	0.975	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15-24	RURAL	MALE	G
