series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	604	Peru	2004.0	3.6	Float						UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		['']	C	PERCENT	BOTHSEX	G
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	604	Peru	2005.0	3.3	Float						UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		['']	C	PERCENT	BOTHSEX	G
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	604	Peru	2006.0	4	Float						UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		['']	C	PERCENT	BOTHSEX	G
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	604	Peru	2007.0	5	Float						UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		['']	C	PERCENT	BOTHSEX	G
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	604	Peru	2008.0	5.7	Float						UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		['']	C	PERCENT	BOTHSEX	G
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	604	Peru	2009.0	5.5	Float						UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		['']	C	PERCENT	BOTHSEX	G
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	604	Peru	2010.0	5	Float						UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		['']	C	PERCENT	BOTHSEX	G
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	604	Peru	2011.0	4.4	Float						UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		['']	C	PERCENT	BOTHSEX	G
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	604	Peru	2012.0	3.7	Float						UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		['']	C	PERCENT	BOTHSEX	G
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	604	Peru	2013.0	3.2	Float						UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		['']	C	PERCENT	BOTHSEX	G
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	604	Peru	2014.0	2.9	Float						UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		['']	C	PERCENT	BOTHSEX	G
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	604	Peru	2015.0	2.8	Float						UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		['']	C	PERCENT	BOTHSEX	G
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	604	Peru	2016.0	3.6	Float						UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		['']	C	PERCENT	BOTHSEX	G
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	604	Peru	2017.0	2.7	Float						UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		['']	C	PERCENT	BOTHSEX	G
