series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Disability status	Reporting Type
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	800	Uganda	2017.0	11.9	Float						LFS - Urban Labour Force Survey		['Employment definition: Excluding own-use production workers | Data reference period: Noncalendar year']	C	PERCENT	FEMALE	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	800	Uganda	2017.0	8.4	Float						LFS - Urban Labour Force Survey		['Employment definition: Excluding own-use production workers | Data reference period: Noncalendar year']	C	PERCENT	BOTHSEX	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	800	Uganda	2017.0	9.4	Float						LFS - Urban Labour Force Survey		['Employment definition: Excluding own-use production workers | Data reference period: Noncalendar year']	C	PERCENT	BOTHSEX	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	800	Uganda	2017.0	8.1	Float						LFS - Urban Labour Force Survey		['Employment definition: Excluding own-use production workers | Data reference period: Noncalendar year']	C	PERCENT	MALE	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	800	Uganda	2017.0	9.7	Float						LFS - Urban Labour Force Survey		['Employment definition: Excluding own-use production workers | Data reference period: Noncalendar year']	C	PERCENT	BOTHSEX	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	800	Uganda	2017.0	8.1	Float						LFS - Urban Labour Force Survey		['Employment definition: Excluding own-use production workers | Data reference period: Noncalendar year']	C	PERCENT	MALE	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	800	Uganda	2017.0	8.1	Float						LFS - Urban Labour Force Survey		['Employment definition: Excluding own-use production workers | Data reference period: Noncalendar year']	C	PERCENT	MALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	800	Uganda	2017.0	8.8	Float						LFS - Urban Labour Force Survey		['Employment definition: Excluding own-use production workers | Data reference period: Noncalendar year']	C	PERCENT	FEMALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	800	Uganda	2017.0	11.2	Float						LFS - Urban Labour Force Survey		['Employment definition: Excluding own-use production workers | Data reference period: Noncalendar year']	C	PERCENT	FEMALE	_T	G
