series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type	Type of waste treatment
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2000.0	3963	Float						UNSTATS / Environment Live 		['Fly ash from incineration.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2000.0	225	Float						UNSTATS / Environment Live 		['Pathological solid waste collected from hospitals and clinics for incineration.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2001.0	315	Float						UNSTATS / Environment Live 		['Pathological solid waste collected from hospitals and clinics for incineration.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2001.0	4230	Float						UNSTATS / Environment Live 		['Fly ash from incineration.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2002.0	4986	Float						UNSTATS / Environment Live 		['Fly ash from incineration.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2002.0	263	Float						UNSTATS / Environment Live 		['Pathological solid waste collected from hospitals and clinics for incineration.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2003.0	5616	Float						UNSTATS / Environment Live 		['Fly ash from incineration.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2003.0	308	Float						UNSTATS / Environment Live 		['Pathological solid waste collected from hospitals and clinics for incineration.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2004.0	5519	Float						UNSTATS / Environment Live 		['Fly ash from incineration.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2004.0	351	Float						UNSTATS / Environment Live 		['Pathological solid waste collected from hospitals and clinics for incineration.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2005.0	367	Float						UNSTATS / Environment Live 		['Pathological solid waste collected from hospitals and clinics for incineration.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2005.0	5562	Float						UNSTATS / Environment Live 		['Fly ash from incineration.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2006.0	384	Float						UNSTATS / Environment Live 		['Pathological solid waste collected from hospitals and clinics for incineration.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2006.0	6115	Float						UNSTATS / Environment Live 		['Fly ash from incineration.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2007.0	5970	Float						UNSTATS / Environment Live 		['Fly ash from incineration.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2007.0	399	Float						UNSTATS / Environment Live 		['Pathological solid waste collected from hospitals and clinics for incineration.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2008.0	8376	Float						UNSTATS / Environment Live 		['Fly ash from incineration.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2008.0	450	Float						UNSTATS / Environment Live 		['Pathological solid waste collected from hospitals and clinics for incineration.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2009.0	449	Float						UNSTATS / Environment Live 		['Pathological solid waste collected from hospitals and clinics for incineration.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2009.0	11256	Float						UNSTATS / Environment Live 		['Fly ash from incineration.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2010.0	504	Float						UNSTATS / Environment Live 		['Pathological solid waste collected from hospitals and clinics for incineration.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2010.0	11915	Float						UNSTATS / Environment Live 		['Fly ash from incineration.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	446	China, Macao Special Administrative Region	2011.0	457	Float						UNSTATS / Environment Live 		['Pathological solid waste collected from hospitals and clinics for incineration.']	C	TONNES	G	INCINRT
