series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	222	El Salvador	2010.0	98.90248	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	222	El Salvador	2010.0	94.67968	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	222	El Salvador	2010.0	99.66063	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	222	El Salvador	2016.0	99.87753	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	222	El Salvador	2016.0	97.93698	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	222	El Salvador	2017.0	98.38528	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	222	El Salvador	2017.0	98.44811	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	222	El Salvador	2017.0	98.3201	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	222	El Salvador	2018.0	99.72603	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	222	El Salvador	2018.0	99.71805	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	222	El Salvador	2018.0	98.38679	Float						UIS		['']	C	PERCENT	PRIMAR	G
