series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	747	Northern Africa and Western Asia	2015.0	88.0926019727523	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	747	Northern Africa and Western Asia	2015.0	89.834979728379	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	747	Northern Africa and Western Asia	2015.0	98.7083632638196	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	747	Northern Africa and Western Asia	2016.0	89.9114786098766	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	747	Northern Africa and Western Asia	2016.0	88.1444729961542	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	747	Northern Africa and Western Asia	2016.0	98.6695454382788	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	747	Northern Africa and Western Asia	2017.0	98.8740061763367	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	747	Northern Africa and Western Asia	2017.0	90.0102098783006	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	747	Northern Africa and Western Asia	2017.0	89.5545292010044	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	747	Northern Africa and Western Asia	2018.0	99.0097977852065	Float						UIS		['']	E	PERCENT	UPPSEC	G
