series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type	Type of waste treatment
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	2004.0	202.199997	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	2004.0	5307	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	2004.0	206.300003	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	2005.0	369.5	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	2005.0	9046	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	2005.0	14.3	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	2006.0	311.10000600000001	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	2006.0	9675	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	2006.0	357.79998799999998	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	2007.0	7492	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	2007.0	299.79998799999998	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	2007.0	410.79998799999998	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	2008.0	8663	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	2008.0	365.29998799999998	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	2008.0	355	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	2009.0	1148.1999510000001	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	2009.0	7133	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	2009.0	434.39999399999999	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
