series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	15	Northern Africa	2011.0	94.769473543529	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	15	Northern Africa	2012.0	94.5100394061173	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	15	Northern Africa	2013.0	94.2589186660216	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	15	Northern Africa	2014.0	94.0147379850271	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	15	Northern Africa	2015.0	93.9624736795615	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	15	Northern Africa	2015.0	59.1507313892646	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	15	Northern Africa	2015.0	63.8516282468113	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	15	Northern Africa	2016.0	63.3960351037207	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	15	Northern Africa	2016.0	59.5949801117513	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	15	Northern Africa	2016.0	93.4898010351909	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	15	Northern Africa	2017.0	94.1034186545584	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	15	Northern Africa	2017.0	59.8677269694245	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	15	Northern Africa	2017.0	63.2219089854898	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	15	Northern Africa	2018.0	60.2522930731895	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	15	Northern Africa	2018.0	94.0690210452028	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	15	Northern Africa	2018.0	62.9328523198369	Float						UIS		['']	E	PERCENT	PRIMAR	G
