series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of occupation	Reporting Type
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	643	Russian Federation	2015.0	189	Float						ES - Establishments sample survey on employees' wages by occupation		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	643	Russian Federation	2015.0	345	Float						ES - Establishments sample survey on employees' wages by occupation		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-1	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	643	Russian Federation	2015.0	167	Float						ES - Establishments sample survey on employees' wages by occupation		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-3	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	643	Russian Federation	2015.0	221	Float						ES - Establishments sample survey on employees' wages by occupation		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-2	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	643	Russian Federation	2015.0	128	Float						ES - Establishments sample survey on employees' wages by occupation		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-4	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	643	Russian Federation	2015.0	115	Float						ES - Establishments sample survey on employees' wages by occupation		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-5	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	643	Russian Federation	2015.0	113	Float						ES - Establishments sample survey on employees' wages by occupation		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-6	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	643	Russian Federation	2015.0	180	Float						ES - Establishments sample survey on employees' wages by occupation		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-7	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	643	Russian Federation	2015.0	177	Float						ES - Establishments sample survey on employees' wages by occupation		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-8	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	643	Russian Federation	2015.0	88	Float						ES - Establishments sample survey on employees' wages by occupation		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-9	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	643	Russian Federation	2015.0	231	Float						ES - Establishments sample survey on employees' wages by occupation		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08-3	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	643	Russian Federation	2015.0	262	Float						ES - Establishments sample survey on employees' wages by occupation		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08-2	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	643	Russian Federation	2015.0	399	Float						ES - Establishments sample survey on employees' wages by occupation		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08-1	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	643	Russian Federation	2015.0	108	Float						ES - Establishments sample survey on employees' wages by occupation		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08-6	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	643	Russian Federation	2015.0	217	Float						ES - Establishments sample survey on employees' wages by occupation		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	643	Russian Federation	2015.0	167	Float						ES - Establishments sample survey on employees' wages by occupation		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08-4	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	643	Russian Federation	2015.0	143	Float						ES - Establishments sample survey on employees' wages by occupation		['Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08-5	G
