series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	154	Northern Europe	3	150	Europe	Region								2020	81.8					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	155	Western Europe	3	150	Europe	Region								2020	55.38					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			2020	73.22					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	16	American Samoa	4	61	Polynesia	Country	-170.7187269	-14.30587306	ASM	0	1			2020	14.99					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region								2020	22.79					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			2020	43.95					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			2010	16.83					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	175	Mayotte	5	14	Eastern Africa	Country	45.14015057	-12.82217691	MYT	0	1			2015	34.65					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1			2020	35.84					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								2020	8.44					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1			2020	8.14					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			2020	37.58					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	19	Americas	2	1	World	Region								2020	39.04					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			2020	100.0					FAO, Global Forest Resources Assessment	NA = No data available	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1			2020	80.52					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			2020	66.08					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	199	Least Developed Countries (LDC)	1			Group								2020	33.16					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	2	Africa	2	1	World	Region								2020	28.14					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			2018	100.0					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	202	Sub-Saharan Africa	3	2	Africa	Region								2020	27.7					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			2020	100.0					FAO, Global Forest Resources Assessment	NA = No data available	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			2020	41.79					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			2020	49.79					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	21	Northern America	3	19	Americas	Region								2020	63.98					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			2020	44.7					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			2020	44.76					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			2020	0.05					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			2018	5.16					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			2020	69.81					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			2020	0.0					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			2020	100.0					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			2020	46.31					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	254	French Guiana	5	5	South America	Country	-53.23619089	3.922673437	GUF	0	1			2020	30.26					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			2020	0.0					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			2020	50.87					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			2020	16.09					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			2020	34.74					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			2020	66.38					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			2020	25.25					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	29	Caribbean	4	419	Latin America and the Caribbean	Region								2020	69.42					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	30	Eastern Asia	3	142	Asia	Region								2020	76.47					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	304	Greenland	4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1			2020	0.0					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	312	Guadeloupe	5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1			2020	46.29					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			2020	0.09					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			2020	3.79					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			2020	84.43					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	34	Southern Asia	3	142	Asia	Region								2020	63.18					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			2019	12.28					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			2020	99.62					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	35	South-Eastern Asia	3	142	Asia	Region								2020	41.62					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			2020	85.88					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			2020	74.76					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			2020	32.5					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			2020	23.27					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			2020	28.99					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			2020	0.0					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			2020	73.36					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			2020	23.64					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			2010	16.97					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			2020	55.85					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			2020	18.94					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	39	Southern Europe	3	150	Europe	Region								2020	73.41					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			2020	99.96					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			2020	100.0					FAO, Global Forest Resources Assessment	NA = No data available	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			2020	1.49					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			2020	50.24					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			2020	4.34					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			2020	39.34					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			2020	89.02					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	419	Latin America and the Caribbean	3	19	Americas	Region								2020	17.13					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			2020	14.48					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			2020	100.0					FAO, Global Forest Resources Assessment	NA = No data available	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	432	Landlocked developing countries (LLDCs)	1			Group								2020	39.19					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			2020	100.0					FAO, Global Forest Resources Assessment	NA = No data available	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			2020	54.56					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			2010	4.43					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			2020	11.43					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	474	Martinique	5	29	Caribbean	Country	-60.91544135	14.56086108	MTQ	0	1			2020	26.81					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			2020	0.15					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			2020	21.59					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			2017	7.08					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group								2020	98.95					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			2020	99.96					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			2020	80.4					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			2020	36.75					FAO, Global Forest Resources Assessment	Country data submitted to FAO	C	Country data	PT	Percentage	G	Global			
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	5	South America	4	419	Latin America and the Caribbean	Region								2020	17.02					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	PT	Percentage	G	Global			
