series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			_T	All age ranges or no breaks by age	F	Female	2017	4.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			_T	All age ranges or no breaks by age	M	Male	2017	4.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y0T17	under 18 years old	M	Male	2017	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y0T17	under 18 years old	F	Female	2017	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE18	18 years old and over	M	Male	2017	2.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE18	18 years old and over	F	Female	2017	6.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2016	562.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			_T	All age ranges or no breaks by age	M	Male	2016	253.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			_T	All age ranges or no breaks by age	F	Female	2016	305.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			_T	All age ranges or no breaks by age	F	Female	2015	2.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			Y0T17	under 18 years old	M	Male	2015	2.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2015	2.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	All age ranges or no breaks by age	M	Male	2015	387.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	All age ranges or no breaks by age	F	Female	2015	137.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2015	524.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2017	6.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			Y_GE18	18 years old and over	M	Male	2017	2.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	All age ranges or no breaks by age	M	Male	2017	4.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	All age ranges or no breaks by age	F	Female	2017	2.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			Y0T17	under 18 years old	M	Male	2017	2.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			Y0T17	under 18 years old	F	Female	2017	1.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			Y_GE18	18 years old and over	F	Female	2017	1.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2015	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			Y_GE18	18 years old and over	F	Female	2015	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			Y_GE18	18 years old and over	M	Male	2015	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			_T	All age ranges or no breaks by age	F	Female	2015	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			Y0T17	under 18 years old	M	Male	2015	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			Y0T17	under 18 years old	F	Female	2015	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			_T	All age ranges or no breaks by age	M	Male	2015	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2017	1.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			Y0T17	under 18 years old	F	Female	2017	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			Y_GE18	18 years old and over	M	Male	2017	1.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			_T	All age ranges or no breaks by age	F	Female	2017	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			Y0T17	under 18 years old	M	Male	2017	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			Y_GE18	18 years old and over	F	Female	2017	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			_T	All age ranges or no breaks by age	M	Male	2017	1.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			Y0T17	under 18 years old	M	Male	2017	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			_T	All age ranges or no breaks by age	F	Female	2017	7.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			_T	All age ranges or no breaks by age	M	Male	2017	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			Y0T17	under 18 years old	F	Female	2017	7.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2017	7.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			Y_GE18	18 years old and over	M	Male	2017	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			Y_GE18	18 years old and over	F	Female	2017	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			_T	All age ranges or no breaks by age	M	Male	2014	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			_T	All age ranges or no breaks by age	F	Female	2014	1.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2014	1.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2009	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2017	3.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	All age ranges or no breaks by age	M	Male	2017	1.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			Y0T17	under 18 years old	F	Female	2017	2.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	All age ranges or no breaks by age	F	Female	2017	2.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			Y0T17	under 18 years old	M	Male	2017	1.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2017	9.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	All age ranges or no breaks by age	M	Male	2012	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	All age ranges or no breaks by age	F	Female	2017	9.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			Y_GE18	18 years old and over	F	Female	2017	6.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			Y0T17	under 18 years old	F	Female	2017	3.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2017	12.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			_T	All age ranges or no breaks by age	M	Male	2015	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			_T	All age ranges or no breaks by age	F	Female	2017	12.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2009	21.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			_T	All age ranges or no breaks by age	M	Male	2016	4.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			_T	All age ranges or no breaks by age	F	Female	2016	1.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2016	5.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			Y_GE18	18 years old and over	F	Female	2015	2.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			Y_GE18	18 years old and over	M	Male	2016	4.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			Y0T17	under 18 years old	F	Female	2016	1.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			Y0T17	under 18 years old	M	Male	2015	1.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2016	10.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			_T	All age ranges or no breaks by age	M	Male	2016	5.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			_T	All age ranges or no breaks by age	F	Female	2016	5.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			Y_GE18	18 years old and over	M	Male	2016	5.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			Y0T17	under 18 years old	M	Male	2016	5.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2009	35.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2009	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2014	3.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			_T	All age ranges or no breaks by age	F	Female	2014	3.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			_T	All age ranges or no breaks by age	M	Male	2014	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			Y_GE18	18 years old and over	F	Female	2014	3.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			_T	All age ranges or no breaks by age	_T	Both sexes	2008	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			Y0T17	under 18 years old	F	Female	2008	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			Y0T17	under 18 years old	M	Male	2008	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			Y_GE18	18 years old and over	M	Male	2008	0.0					GLOTIP Database	Data in reference to one country but derived from different types of sources should not be compared between them.\n	C	Country data	NUMBER	Number	G	Global			
