series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	parliamentaryCommittees_code	parliamentaryCommittees_desc	age_code	age_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			_U	Unknown	PC_FINANCE	Finance	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			_U	Unknown	PC_HUM_RIGH	Human Rights	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			_U	Unknown	PC_HUM_RIGH	Human Rights	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (House of the federation). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			_U	Unknown	PC_FINANCE	Finance	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (House of the federation). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			_U	Unknown	PC_DEFENCE	Defence	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (House of the federation). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			_X	Not available	PC_GEN_EQU	Gender Equality	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (House of the federation). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			_U	Unknown	PC_FOR_AFF	Foreign Affairs	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (House of the federation). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			M	Male	PC_FOR_AFF	Foreign Affairs	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate). This committee covers both Foreign Affairs and Defence. The chair should only be counted once (appears 2 times in upper chamber).	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			F	Female	PC_GEN_EQU	Gender Equality	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			M	Male	PC_FINANCE	Finance	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			M	Male	PC_DEFENCE	Defence	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate). This committee covers both Foreign Affairs and Defence. The chair should only be counted once (appears 2 times in upper chamber).	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			M	Male	PC_HUM_RIGH	Human Rights	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			_U	Unknown	PC_GEN_EQU	Gender Equality	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			_U	Unknown	PC_DEFENCE	Defence	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			_U	Unknown	PC_FINANCE	Finance	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			_U	Unknown	PC_HUM_RIGH	Human Rights	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			_U	Unknown	PC_FOR_AFF	Foreign Affairs	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_X	Not available	PC_HUM_RIGH	Human Rights	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (Federal council). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	PC_DEFENCE	Defence	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Federal council)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	PC_FINANCE	Finance	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Federal council)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	PC_GEN_EQU	Gender Equality	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Federal council)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	PC_FOR_AFF	Foreign Affairs	Y0T45	under 46 years old	2020	1.0					IPU	Bicameral: Upper chamber (Federal council)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			_U	Unknown	PC_FINANCE	Finance	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			_U	Unknown	PC_DEFENCE	Defence	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			_U	Unknown	PC_HUM_RIGH	Human Rights	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			_X	Not available	PC_GEN_EQU	Gender Equality	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (Senate). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			_U	Unknown	PC_FOR_AFF	Foreign Affairs	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			_U	Unknown	PC_FOR_AFF	Foreign Affairs	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			_U	Unknown	PC_GEN_EQU	Gender Equality	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			_U	Unknown	PC_FINANCE	Finance	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			_U	Unknown	PC_HUM_RIGH	Human Rights	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			_U	Unknown	PC_DEFENCE	Defence	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			_U	Unknown	PC_DEFENCE	Defence	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			_U	Unknown	PC_FOR_AFF	Foreign Affairs	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			_U	Unknown	PC_FINANCE	Finance	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			_U	Unknown	PC_HUM_RIGH	Human Rights	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			_U	Unknown	PC_GEN_EQU	Gender Equality	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			_U	Unknown	PC_FOR_AFF	Foreign Affairs	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			_U	Unknown	PC_HUM_RIGH	Human Rights	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			_U	Unknown	PC_FINANCE	Finance	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			_U	Unknown	PC_GEN_EQU	Gender Equality	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			_U	Unknown	PC_DEFENCE	Defence	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_X	Not available	PC_HUM_RIGH	Human Rights	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (Council of states). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_U	Unknown	PC_FINANCE	Finance	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Council of states). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_U	Unknown	PC_DEFENCE	Defence	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Council of states). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_U	Unknown	PC_GEN_EQU	Gender Equality	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Council of states). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_U	Unknown	PC_FOR_AFF	Foreign Affairs	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Council of states). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			_X	Not available	PC_GEN_EQU	Gender Equality	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (Senate). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			M	Male	PC_FOR_AFF	Foreign Affairs	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate). There is one joint committee for both chambers with\xa0one chair that covers both Foreign Affairs and Defence. The chair should only be counted once (appears 4 times: 2 in lower chamber and 2 in upper chamber).	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			M	Male	PC_DEFENCE	Defence	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate). There is one joint committee for both chambers with\xa0one chair that covers both Foreign Affairs and Defence. The chair should only be counted once (appears 4 times: 2 in lower chamber and 2 in upper chamber).	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			F	Female	PC_FINANCE	Finance	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			F	Female	PC_HUM_RIGH	Human Rights	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate). There is one joint committee for both chambers with\xa0one chair. The chair should only be counted once (appears 2 times: 1 in lower chamber and 1 in upper chamber).	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			M	Male	PC_DEFENCE	Defence	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate). There is one joint committee for both chambers with\xa0one chair that covers both Foreign Affairs and Defence. The chair should only be counted once (appears 4 times: 2 in lower chamber and 2 in upper chamber).	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			_X	Not available	PC_HUM_RIGH	Human Rights	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (Senate). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			M	Male	PC_FINANCE	Finance	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate). There is one joint committee for both chambers with\xa0one chair. The chair should only be counted once (appears 2 times: 1 in lower chamber and 1 in upper chamber).	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			M	Male	PC_GEN_EQU	Gender Equality	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate). There is one joint committee for both chambers with\xa0one chair. The chair should only be counted once (appears 2 times: 1 in lower chamber and 1 in upper chamber).	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			M	Male	PC_FOR_AFF	Foreign Affairs	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate). There is one joint committee for both chambers with\xa0one chair that covers both Foreign Affairs and Defence. The chair should only be counted once (appears 4 times: 2 in lower chamber and 2 in upper chamber).	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			_U	Unknown	PC_GEN_EQU	Gender Equality	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			_U	Unknown	PC_FINANCE	Finance	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			_U	Unknown	PC_FOR_AFF	Foreign Affairs	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			_U	Unknown	PC_HUM_RIGH	Human Rights	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			_U	Unknown	PC_DEFENCE	Defence	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			_U	Unknown	PC_GEN_EQU	Gender Equality	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			_U	Unknown	PC_FOR_AFF	Foreign Affairs	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			_U	Unknown	PC_DEFENCE	Defence	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			_U	Unknown	PC_FINANCE	Finance	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			_U	Unknown	PC_HUM_RIGH	Human Rights	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			_U	Unknown	PC_FOR_AFF	Foreign Affairs	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			_X	Not available	PC_GEN_EQU	Gender Equality	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (Senate). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			_U	Unknown	PC_FINANCE	Finance	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			_X	Not available	PC_HUM_RIGH	Human Rights	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (Senate). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			_U	Unknown	PC_DEFENCE	Defence	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
