series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfProduct_code	typeOfProduct_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region								MF121	Crop residues	2017	7646697379.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region								MF11	Crops	2017	9441880857.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region								MF41	Coal	2017	7935653223.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region								MF1	Biomass	2017	24006118698.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region								MF422	Natural gas	2017	2580312808.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region								MF122	Grazed biomass and fodder crops	2017	4507141881.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region								_T	Total or no breakdown	2017	91880156822.9944					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			MF_AGG3B	Non-metallic minerals - industrial or agricultural dominant	2017	5910724.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			MF1	Biomass	2017	26083710.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			_T	Total or no breakdown	2017	138789657.9414					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			MF121	Crop residues	2017	15712246.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			MF41	Coal	2017	38135063.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			MF3	Non-metallic minerals	2017	50596417.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			MF14	Wild catch and harvest	2017	19421.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			MF421	Petroleum	2017	4022014.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			MF_AGG3A	Non-metallic minerals - construction dominant	2017	44685693.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			MF13	Wood	2017	3359206.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			MF122	Grazed biomass and fodder crops	2017	2171817.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			MF22	Non-ferrous ores	2017	17428572.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			MF2	Metal ores	2017	17961675.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			MF422	Natural gas	2017	1990778.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			MF11	Crops	2017	4821020.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			MF4	Fossil fuels	2017	44147855.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			MF21	Ferrous ores	2017	533103.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			MF121	Crop residues	2017	44286678.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			MF41	Coal	2017	599027.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			MF122	Grazed biomass and fodder crops	2017	15193652.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			MF11	Crops	2017	61696116.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			MF4	Fossil fuels	2017	5181920.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			MF2	Metal ores	2017	9516510.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			MF22	Non-ferrous ores	2017	8827975.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			MF422	Natural gas	2017	477621.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			MF3	Non-metallic minerals	2017	16767357.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			MF14	Wild catch and harvest	2017	4333636.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			MF421	Petroleum	2017	4105272.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			MF13	Wood	2017	30651833.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			MF_AGG3A	Non-metallic minerals - construction dominant	2017	16226618.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			MF1	Biomass	2017	156161915.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			_T	Total or no breakdown	2017	187627701.88841					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			MF_AGG3B	Non-metallic minerals - industrial or agricultural dominant	2017	540740.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			MF21	Ferrous ores	2017	688535.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			MF_AGG3B	Non-metallic minerals - industrial or agricultural dominant	2017	54520.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			MF1	Biomass	2017	16483614.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			_T	Total or no breakdown	2017	19029783.95984					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			MF121	Crop residues	2017	3266134.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			MF41	Coal	2017	23080.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			MF3	Non-metallic minerals	2017	2215537.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			MF14	Wild catch and harvest	2017	19789.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			MF_AGG3A	Non-metallic minerals - construction dominant	2017	2161017.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			MF13	Wood	2017	4264724.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			MF122	Grazed biomass and fodder crops	2017	1342752.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			MF22	Non-ferrous ores	2017	267234.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			MF2	Metal ores	2017	307553.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			MF21	Ferrous ores	2017	40320.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			MF11	Crops	2017	7590216.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			MF4	Fossil fuels	2017	23080.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	11	Western Africa	4	202	Sub-Saharan Africa	Region								MF3	Non-metallic minerals	2017	306692774.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	11	Western Africa	4	202	Sub-Saharan Africa	Region								MF421	Petroleum	2017	15651338.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	11	Western Africa	4	202	Sub-Saharan Africa	Region								MF14	Wild catch and harvest	2017	4196923.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	11	Western Africa	4	202	Sub-Saharan Africa	Region								MF_AGG3A	Non-metallic minerals - construction dominant	2017	300075090.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	11	Western Africa	4	202	Sub-Saharan Africa	Region								MF_AGG3B	Non-metallic minerals - industrial or agricultural dominant	2017	6617681.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	11	Western Africa	4	202	Sub-Saharan Africa	Region								MF13	Wood	2017	152177537.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	11	Western Africa	4	202	Sub-Saharan Africa	Region								MF21	Ferrous ores	2017	41177649.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	11	Western Africa	4	202	Sub-Saharan Africa	Region								_T	Total or no breakdown	2017	1509204265.05741					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	11	Western Africa	4	202	Sub-Saharan Africa	Region								MF1	Biomass	2017	1048832889.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	11	Western Africa	4	202	Sub-Saharan Africa	Region								MF122	Grazed biomass and fodder crops	2017	214986630.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	11	Western Africa	4	202	Sub-Saharan Africa	Region								MF4	Fossil fuels	2017	32369642.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	11	Western Africa	4	202	Sub-Saharan Africa	Region								MF121	Crop residues	2017	329115673.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	11	Western Africa	4	202	Sub-Saharan Africa	Region								MF11	Crops	2017	348356125.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	11	Western Africa	4	202	Sub-Saharan Africa	Region								MF2	Metal ores	2017	121308962.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	11	Western Africa	4	202	Sub-Saharan Africa	Region								MF22	Non-ferrous ores	2017	80131314.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	11	Western Africa	4	202	Sub-Saharan Africa	Region								MF422	Natural gas	2017	15322612.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	11	Western Africa	4	202	Sub-Saharan Africa	Region								MF41	Coal	2016	1353981.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			MF41	Coal	2017	2295066.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			MF121	Crop residues	2017	25342451.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			MF122	Grazed biomass and fodder crops	2017	10214747.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			MF422	Natural gas	2017	13678811.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			MF2	Metal ores	2017	1106465.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			MF4	Fossil fuels	2017	24604802.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			MF11	Crops	2017	25870535.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			MF21	Ferrous ores	2017	1079231.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			MF_AGG3B	Non-metallic minerals - industrial or agricultural dominant	2017	8997680.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			MF14	Wild catch and harvest	2017	118443.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			MF3	Non-metallic minerals	2017	68604403.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			MF421	Petroleum	2017	8630925.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			MF_AGG3A	Non-metallic minerals - construction dominant	2017	59606723.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			MF13	Wood	2017	10045397.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			MF1	Biomass	2017	71591573.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			_T	Total or no breakdown	2017	165907243.05822					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			MF22	Non-ferrous ores	2017	27234.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			MF121	Crop residues	2017	17769211.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			MF11	Crops	2017	24358738.0					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
