series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			2016	13177710.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			2017	1731480.0					UNSTATS / Environment Live 	Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global			
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			2009	8716.6					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			2017	65949800.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			2016	75892.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1			2017	76194.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			2016	141504.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			2004	425.98					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			2016	529490.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			2016	1884932.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
