series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
IT_USE_ii99	Internet users per 100 inhabitants	1	World	1			Region								2018	51.37					Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			2018	64.782					National Statistical Institute		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			2017	30.678					ITU estimate.		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			2017	2.661					Institut de Statistiques et d'tudes Economiques		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	11	Western Africa	4	202	Sub-Saharan Africa	Region								2018	35.82					Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			2018	79.13					ĐĐ°ŃĐ¸ĐžĐ˝Đ°ĐťŃĐ˝ŃĐš ŃŃĐ°ŃĐ¸ŃŃĐ¸ŃĐľŃĐşĐ¸Đš ĐşĐžĐźĐ¸ŃĐľŃ Đ ĐľŃĐżŃĐąĐťĐ¸ĐşĐ¸ ĐĐľĐťĐ°ŃŃŃŃ		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			2018	40.0					National Institute of Statistics		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			2018	49.038					Ministry of Post, Telecommunications, Technologies and Digital		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			2017	23.203					Institut National de la Statistique	masculin + fĂŠminin	_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			2017	91.0					Pew	18+	_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			2017	57.162					Instituto Nacional de EstatĂ­stica	Population 10 years of age or older  source - IMC 2017 survey	_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	136	Cayman Islands	5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1			2017	81.068					ITU estimate.		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								2018	17.57					Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			2017	4.339					ITU estimate.		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	142	Asia	2	1	World	Region								2018	47.27					Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	143	Central Asia	3	142	Asia	Region								2018	51.33					Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			2017	34.113					ITU estimate.		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	145	Western Asia	3	142	Asia	Region								2018	67.63					Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			2017	6.5					ITU estimate.		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	15	Northern Africa	3	2	Africa	Region								2018	44.14					Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	150	Europe	2	1	World	Region								2018	82.02					Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			2017	82.327					SubsecretarĂ­a de Telecomunicaciones	older than 15 years	_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			2017	54.3					CNNIC.		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	158	Other non-specified areas in Eastern Asia	4	30	Eastern Asia	Country								2018	86.206					National Communications Commission		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	17	Middle Africa	4	202	Sub-Saharan Africa	Region								2018	13.92					Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
IT_USE_ii99	Internet users per 100 inhabitants	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			2018	64.126					Departamento Administrativo Nacional de EstadĂ­stica - DANE		_X	Data nature not available	PER_100_POP	Per 100 population	G	Global			
