series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
ER_RDE_OSEX	National ocean science expenditure as a share of total research and development funding (%)	1	World	1			Region								2017	1.09					Intergovernmental Oceanographic Commission (IOC) of UNESCO		_X	Data nature not available	PT	Percentage	G	Global			
ER_RDE_OSEX	National ocean science expenditure as a share of total research and development funding (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			2017	0.06					Intergovernmental Oceanographic Commission (IOC) of UNESCO		_X	Data nature not available	PT	Percentage	G	Global			
ER_RDE_OSEX	National ocean science expenditure as a share of total research and development funding (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			2017	0.81					Intergovernmental Oceanographic Commission (IOC) of UNESCO		_X	Data nature not available	PT	Percentage	G	Global			
ER_RDE_OSEX	National ocean science expenditure as a share of total research and development funding (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			2017	0.08					Intergovernmental Oceanographic Commission (IOC) of UNESCO		_X	Data nature not available	PT	Percentage	G	Global			
ER_RDE_OSEX	National ocean science expenditure as a share of total research and development funding (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1			2015	1.12					Intergovernmental Oceanographic Commission (IOC) of UNESCO		_X	Data nature not available	PT	Percentage	G	Global			
ER_RDE_OSEX	National ocean science expenditure as a share of total research and development funding (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			2013	2.93					Intergovernmental Oceanographic Commission (IOC) of UNESCO		_X	Data nature not available	PT	Percentage	G	Global			
ER_RDE_OSEX	National ocean science expenditure as a share of total research and development funding (%)	202	Sub-Saharan Africa	3	2	Africa	Region								2017	2.6					Intergovernmental Oceanographic Commission (IOC) of UNESCO		_X	Data nature not available	PT	Percentage	G	Global			
ER_RDE_OSEX	National ocean science expenditure as a share of total research and development funding (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			2017	0.31					Intergovernmental Oceanographic Commission (IOC) of UNESCO		_X	Data nature not available	PT	Percentage	G	Global			
ER_RDE_OSEX	National ocean science expenditure as a share of total research and development funding (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			2017	0.53					Intergovernmental Oceanographic Commission (IOC) of UNESCO		_X	Data nature not available	PT	Percentage	G	Global			
ER_RDE_OSEX	National ocean science expenditure as a share of total research and development funding (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			2017	0.25					Intergovernmental Oceanographic Commission (IOC) of UNESCO		_X	Data nature not available	PT	Percentage	G	Global			
ER_RDE_OSEX	National ocean science expenditure as a share of total research and development funding (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			2017	4.81					Intergovernmental Oceanographic Commission (IOC) of UNESCO		_X	Data nature not available	PT	Percentage	G	Global			
ER_RDE_OSEX	National ocean science expenditure as a share of total research and development funding (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			2017	0.19					Intergovernmental Oceanographic Commission (IOC) of UNESCO		_X	Data nature not available	PT	Percentage	G	Global			
ER_RDE_OSEX	National ocean science expenditure as a share of total research and development funding (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			2017	0.33					Intergovernmental Oceanographic Commission (IOC) of UNESCO		_X	Data nature not available	PT	Percentage	G	Global			
ER_RDE_OSEX	National ocean science expenditure as a share of total research and development funding (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			2017	0.25					Intergovernmental Oceanographic Commission (IOC) of UNESCO		_X	Data nature not available	PT	Percentage	G	Global			
ER_RDE_OSEX	National ocean science expenditure as a share of total research and development funding (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			2017	0.97					Intergovernmental Oceanographic Commission (IOC) of UNESCO		_X	Data nature not available	PT	Percentage	G	Global			
ER_RDE_OSEX	National ocean science expenditure as a share of total research and development funding (%)	419	Latin America and the Caribbean	3	19	Americas	Region								2017	2.42					Intergovernmental Oceanographic Commission (IOC) of UNESCO		_X	Data nature not available	PT	Percentage	G	Global			
