series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SG_SCP_OTHER	Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO)	1	World	1			Region								2019	12.0					Environment Live / 10YFP		C	Country data	NUMBER	Number	G	Global			
SG_SCP_OTHER	Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			2019	1.0					Environment Live / 10YFP		C	Country data	NUMBER	Number	G	Global			
SG_SCP_OTHER	Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			2019	1.0					Environment Live / 10YFP		C	Country data	NUMBER	Number	G	Global			
SG_SCP_OTHER	Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO)	202	Sub-Saharan Africa	3	2	Africa	Region								2019	1.0					Environment Live / 10YFP		C	Country data	NUMBER	Number	G	Global			
SG_SCP_OTHER	Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			2019	1.0					Environment Live / 10YFP		C	Country data	NUMBER	Number	G	Global			
SG_SCP_OTHER	Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			2019	1.0					Environment Live / 10YFP		C	Country data	NUMBER	Number	G	Global			
SG_SCP_OTHER	Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			2019	1.0					Environment Live / 10YFP		C	Country data	NUMBER	Number	G	Global			
SG_SCP_OTHER	Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO)	419	Latin America and the Caribbean	3	19	Americas	Region								2019	2.0					Environment Live / 10YFP		C	Country data	NUMBER	Number	G	Global			
SG_SCP_OTHER	Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			2019	1.0					Environment Live / 10YFP		C	Country data	NUMBER	Number	G	Global			
SG_SCP_OTHER	Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			2019	1.0					Environment Live / 10YFP		C	Country data	NUMBER	Number	G	Global			
SG_SCP_OTHER	Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO)	513	Europe and Northern America	2	1	World	Region								2019	7.0					Environment Live / 10YFP		C	Country data	NUMBER	Number	G	Global			
SG_SCP_OTHER	Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			2019	1.0					Environment Live / 10YFP		C	Country data	NUMBER	Number	G	Global			
SG_SCP_OTHER	Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO)	62	Central and Southern Asia	2	1	World	Region								2019	1.0					Environment Live / 10YFP		C	Country data	NUMBER	Number	G	Global			
SG_SCP_OTHER	Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			2019	1.0					Environment Live / 10YFP		C	Country data	NUMBER	Number	G	Global			
SG_SCP_OTHER	Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO)	747	Northern Africa and Western Asia	2	1	World	Region								2019	1.0					Environment Live / 10YFP		C	Country data	NUMBER	Number	G	Global			
SG_SCP_OTHER	Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			2019	1.0					Environment Live / 10YFP		C	Country data	NUMBER	Number	G	Global			
SG_SCP_OTHER	Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			2019	1.0					Environment Live / 10YFP		C	Country data	NUMBER	Number	G	Global			
SG_SCP_OTHER	Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			2019	1.0					Environment Live / 10YFP		C	Country data	NUMBER	Number	G	Global			
