series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	typeOfSkill_code	typeOfSkill_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	2017	16.15545					Direction de la Statistique et des Etudes DĂŠmographiques		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	2017	12.32601					Direction de la Statistique et des Etudes DĂŠmographiques		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	2017	15.94353					Direction de la Statistique et des Etudes DĂŠmographiques		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			_T	Both sexes	SKILL_ICTATCH	Sending e-mails with attached files	2017	15.29933					Direction de la Statistique et des Etudes DĂŠmographiques		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			_T	Both sexes	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	2017	13.03108					Direction de la Statistique et des Etudes DĂŠmographiques		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	2017	11.90995					Direction de la Statistique et des Etudes DĂŠmographiques		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	2017	19.93358					Direction de la Statistique et des Etudes DĂŠmographiques		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	2018	8.38853					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			F	Female	SKILL_ICTPST	Creating electronic presentations with presentation software	2018	8.5093					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	2018	32.2387					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			M	Male	SKILL_ICTCMFL	Copying or moving a file or folder	2018	33.35451					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			F	Female	SKILL_ICTCMFL	Copying or moving a file or folder	2018	31.26826					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			F	Female	SKILL_ICTCDV	Connecting and installing new devices	2018	13.43116					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			_T	Both sexes	SKILL_ICTCDV	Connecting and installing new devices	2018	16.7197					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			M	Male	SKILL_ICTCDV	Connecting and installing new devices	2018	20.50088					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			M	Male	SKILL_ICTPST	Creating electronic presentations with presentation software	2018	8.24966					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			M	Male	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	2018	12.86271					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			F	Female	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	2018	8.56452					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			F	Female	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	2018	0.17868					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	2018	0.45603					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			M	Male	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	2018	0.77494					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	2018	31.09653					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			M	Male	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	2018	32.71705					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			F	Female	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	2018	29.68714					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	2018	9.38153					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			M	Male	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	2018	9.74816					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			F	Female	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	2018	9.06266					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			F	Female	SKILL_ICTTRFF	Transferring files between a computer and other devices	2018	19.88997					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	2018	21.43723					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			M	Male	SKILL_ICTTRFF	Transferring files between a computer and other devices	2018	23.21628					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			_T	Both sexes	SKILL_ICTATCH	Sending e-mails with attached files	2018	28.69413					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			F	Female	SKILL_ICTATCH	Sending e-mails with attached files	2018	28.57484					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			M	Male	SKILL_ICTATCH	Sending e-mails with attached files	2018	28.83128					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			_T	Both sexes	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	2018	10.56386					National Statistics Office of Georgia - GEOSTAT		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	2018	4.85098					Palestinian Central Bureau of Statistics		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	2018	9.56971					Palestinian Central Bureau of Statistics		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			_T	Both sexes	SKILL_ICTATCH	Sending e-mails with attached files	2018	8.9817					Palestinian Central Bureau of Statistics		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	2018	4.5129					Palestinian Central Bureau of Statistics		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	2018	9.92251					Palestinian Central Bureau of Statistics		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			_T	Both sexes	SKILL_ICTCDV	Connecting and installing new devices	2018	5.0862					Palestinian Central Bureau of Statistics		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	2018	2.48431					Palestinian Central Bureau of Statistics		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			_T	Both sexes	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	2018	7.40881					Palestinian Central Bureau of Statistics		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	2018	7.35					Palestinian Central Bureau of Statistics		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	SKILL_ICTTRFF	Transferring files between a computer and other devices	2019	52.66343					Statistisches Bundesamt (Destatis)		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	2019	59.19095					Statistisches Bundesamt (Destatis)		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	SKILL_ICTTRFF	Transferring files between a computer and other devices	2019	65.89782					Statistisches Bundesamt (Destatis)		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	SKILL_ICTPST	Creating electronic presentations with presentation software	2019	32.84099					Statistisches Bundesamt (Destatis)		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	2019	36.98134					Statistisches Bundesamt (Destatis)		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	SKILL_ICTPST	Creating electronic presentations with presentation software	2019	41.23271					Statistisches Bundesamt (Destatis)		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	SKILL_ICTCDV	Connecting and installing new devices	2014	49.0471					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	SKILL_ICTCDV	Connecting and installing new devices	2014	63.7938					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	SKILL_ICTCDV	Connecting and installing new devices	2014	34.4432					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	SKILL_ICTCMFL	Copying or moving a file or folder	2019	68.99603					Statistisches Bundesamt (Destatis)		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	SKILL_ICTCMFL	Copying or moving a file or folder	2019	59.27802					Statistisches Bundesamt (Destatis)		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	2019	2.58078					Statistisches Bundesamt (Destatis)		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	2019	5.42742					Statistisches Bundesamt (Destatis)		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	2019	8.35228					Statistisches Bundesamt (Destatis)		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	2016	47.87618					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	2017	55.98303					ITU		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	2016	57.22363					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	2016	26.13767					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	2017	35.04008					ITU		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	2016	37.87986					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	2019	64.07118					Statistisches Bundesamt (Destatis)		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	2019	70.22874					Statistisches Bundesamt (Destatis)		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	2019	62.68358					Statistisches Bundesamt (Destatis)		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	2019	55.34019					Statistisches Bundesamt (Destatis)		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	SKILL_ICTATCH	Sending e-mails with attached files	2018	77.08832					ITU		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	2017	5.8609					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			M	Male	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	2017	8.13134					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	2017	51.74207					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			F	Female	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	2017	3.75313					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	2017	39.18373					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			M	Male	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	2017	42.88273					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			F	Female	SKILL_ICTTRFF	Transferring files between a computer and other devices	2017	47.46294					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	2017	50.91301					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			M	Male	SKILL_ICTTRFF	Transferring files between a computer and other devices	2017	54.57507					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			F	Female	SKILL_ICTPST	Creating electronic presentations with presentation software	2017	26.30848					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	2017	28.30365					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			M	Male	SKILL_ICTPST	Creating electronic presentations with presentation software	2017	30.42652					Eurostat		_X	Data nature not available	PT	Percentage	G	Global			
