series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	observationStatus_code	observationStatus_desc	age_code	age_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1			A	Normal value	Y_GE15	15 years old and over	2015	1.02909513498086					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			A	Normal value	Y_GE15	15 years old and over	2018	19.6780177981823					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			A	Normal value	Y_GE15	15 years old and over	2018	30.0347630929399					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			A	Normal value	Y_GE15	15 years old and over	2018	42.2387337272247					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	199	Least Developed Countries (LDC)	1			Group								A	Normal value	Y_GE15	15 years old and over	2018	5.5989412					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	202	Sub-Saharan Africa	3	2	Africa	Region								A	Normal value	Y_GE15	15 years old and over	2018	5.084704					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			A	Normal value	Y_GE15	15 years old and over	2018	21.2720650291933					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			A	Normal value	Y_GE15	15 years old and over	2018	3.26782009621612					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			A	Normal value	Y_GE15	15 years old and over	2018	20.8329591040135					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			A	Normal value	Y_GE15	15 years old and over	2018	15.510555794916					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			A	Normal value	Y_GE15	15 years old and over	2018	12.5555445663693					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			A	Normal value	Y_GE15	15 years old and over	2018	10.0738579698802					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			A	Normal value	Y_GE15	15 years old and over	2018	14.9187919711251					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			A	Normal value	Y_GE15	15 years old and over	2018	6.43886058894921					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			A	Normal value	Y_GE15	15 years old and over	2012	2.94294750484731					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			A	Normal value	Y_GE15	15 years old and over	2018	9.68478294319649					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			A	Normal value	Y_GE15	15 years old and over	2018	9.49472676543949					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			A	Normal value	Y_GE15	15 years old and over	2018	11.8828924887273					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			A	Normal value	Y_GE15	15 years old and over	2018	3.13367772091293					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			A	Normal value	Y_GE15	15 years old and over	2018	34.8467790723309					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			A	Normal value	Y_GE15	15 years old and over	2017	7.26130721683171					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			A	Normal value	Y_GE15	15 years old and over	2013	9.28888788572758					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			A	Normal value	Y_GE15	15 years old and over	2018	31.4793279063239					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			A	Normal value	Y_GE15	15 years old and over	2018	7.71210856130615					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			A	Normal value	Y_GE15	15 years old and over	2018	11.1667525334421					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			A	Normal value	Y_GE15	15 years old and over	2018	23.9920026657781					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			A	Normal value	Y_GE15	15 years old and over	2018	8.54335156058555					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			A	Normal value	Y_GE15	15 years old and over	2013	5.73888091822095					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			A	Normal value	Y_GE15	15 years old and over	2018	20.8718623863004					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			A	Normal value	Y_GE15	15 years old and over	2018	23.4758316313355					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			A	Normal value	Y_GE15	15 years old and over	2015	10.6555071840021					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			A	Normal value	Y_GE15	15 years old and over	2018	13.4778103624288					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			A	Normal value	Y_GE15	15 years old and over	2018	26.2458464709948					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			A	Normal value	Y_GE15	15 years old and over	2018	2.78311047887002					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			A	Normal value	Y_GE15	15 years old and over	2018	8.22586067537893					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			A	Normal value	Y_GE15	15 years old and over	2018	2.6933912125149					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			A	Normal value	Y_GE15	15 years old and over	2018	18.8864973462638					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			A	Normal value	Y_GE15	15 years old and over	2018	21.1904944712766					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			A	Normal value	Y_GE15	15 years old and over	2018	14.2089830434685					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			A	Normal value	Y_GE15	15 years old and over	2018	31.398614227453					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			A	Normal value	Y_GE15	15 years old and over	2018	14.4958443413494					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			A	Normal value	Y_GE15	15 years old and over	2018	28.2083061355319					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			A	Normal value	Y_GE15	15 years old and over	2018	16.1412574528377					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			A	Normal value	Y_GE15	15 years old and over	2018	31.0917842485279					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			A	Normal value	Y_GE15	15 years old and over	2018	4.38339763231495					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			A	Normal value	Y_GE15	15 years old and over	2018	20.5004844615765					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			A	Normal value	Y_GE15	15 years old and over	2018	17.3513039325301					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			A	Normal value	Y_GE15	15 years old and over	2018	40.8791551954378					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			A	Normal value	Y_GE15	15 years old and over	2018	5.05635048423143					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			A	Normal value	Y_GE15	15 years old and over	2018	7.23917519876451					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			A	Normal value	Y_GE15	15 years old and over	2018	34.0138299129803					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			A	Normal value	Y_GE15	15 years old and over	2018	2.49332557394099					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			A	Normal value	Y_GE15	15 years old and over	2018	2.25008674178931					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			A	Normal value	Y_GE15	15 years old and over	2018	11.9360197686865					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			A	Normal value	Y_GE15	15 years old and over	2018	14.5420639893586					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			A	Normal value	Y_GE15	15 years old and over	2018	5.00197801087814					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			A	Normal value	Y_GE15	15 years old and over	2017	15.4054433925079					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	412	Kosovo	4	151	Eastern Europe	Country								A	Normal value	Y_GE15	15 years old and over	2018	16.1600626341738					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			A	Normal value	Y_GE15	15 years old and over	2018	14.725004382075					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			A	Normal value	Y_GE15	15 years old and over	2018	8.09809081657778					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1			A	Normal value	Y_GE15	15 years old and over	2018	3.17281615169339					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	419	Latin America and the Caribbean	3	19	Americas	Region								A	Normal value	Y_GE15	15 years old and over	2018	16.053884					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1			A	Normal value	Y_GE15	15 years old and over	2018	22.3050280748983					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			A	Normal value	Y_GE15	15 years old and over	2018	3.73653086374493					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			A	Normal value	Y_GE15	15 years old and over	2018	14.7678816493314					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			A	Normal value	Y_GE15	15 years old and over	2018	3.17217173573836					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	432	Landlocked developing countries (LLDCs)	1			Group								A	Normal value	Y_GE15	15 years old and over	2018	10.176611					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1			A	Normal value	Y_GE15	15 years old and over	2018	11.3635224245746					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1			A	Normal value	Y_GE15	15 years old and over	2018	28.1003181357446					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			A	Normal value	Y_GE15	15 years old and over	2018	11.4977238297276					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			A	Normal value	Y_GE15	15 years old and over	2018	67.4845665730359					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1			A	Normal value	Y_GE15	15 years old and over	2018	39.4211869627717					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			A	Normal value	Y_GE15	15 years old and over	2018	2.38096017385245					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			A	Normal value	Y_GE15	15 years old and over	2015	3.37133223522155					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			A	Normal value	Y_GE15	15 years old and over	2018	10.2406780514018					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			A	Normal value	Y_GE15	15 years old and over	2018	13.1133527929013					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			A	Normal value	Y_GE15	15 years old and over	2018	5.02623484747576					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			A	Normal value	Y_GE15	15 years old and over	2018	29.6745211666188					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			A	Normal value	Y_GE15	15 years old and over	2018	10.9160002410617					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			A	Normal value	Y_GE15	15 years old and over	2018	17.1127683363793					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			A	Normal value	Y_GE15	15 years old and over	2018	14.4909565425385					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			A	Normal value	Y_GE15	15 years old and over	2018	69.1699291212201					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			A	Normal value	Y_GE15	15 years old and over	2018	26.98170573316					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			A	Normal value	Y_GE15	15 years old and over	2018	43.613303236225					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			A	Normal value	Y_GE15	15 years old and over	2018	8.94379552753473					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
