series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	1	World	1			Region								2019	5428650.0					FAO-WIEWS (http://www.fao.org/wiews), Genesys (https://www.genesys-pgr.org) and EURISCO (http://eurisco.ipk-gatersleben.de)	Estimate based on 2014, 2016, 2017, 2018 and 2019 reports.	E	Estimated data	NUMBER	Number	G	Global			
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			2019	69336.0					FAO-WIEWS (http://www.fao.org/wiews) and EURISCO (http://eurisco.ipk-gatersleben.de)	Estimate based on 2018 report.	E	Estimated data	NUMBER	Number	G	Global			
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			2019	12050.0					FAO-WIEWS (http://www.fao.org/wiews)	Estimate based on 2018 report.	E	Estimated data	NUMBER	Number	G	Global			
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	11	Western Africa	4	202	Sub-Saharan Africa	Region								2019	12395.0					FAO-WIEWS (http://www.fao.org/wiews)	Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016, 2017, 2018 and 2019. Holdings of the regional centre are included, as applicable.	E	Estimated data	NUMBER	Number	G	Global			
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			2019	6866.0					FAO-WIEWS (http://www.fao.org/wiews) and EURISCO (http://eurisco.ipk-gatersleben.de)	Estimate based on 2018 report.	E	Estimated data	NUMBER	Number	G	Global			
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			2019	111157.0					FAO-WIEWS (http://www.fao.org/wiews)		C	Country data	NUMBER	Number	G	Global			
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	13	Central America	4	419	Latin America and the Caribbean	Region								2019	74143.0					FAO-WIEWS (http://www.fao.org/wiews)	Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016, 2017, 2018 and 2019.	E	Estimated data	NUMBER	Number	G	Global			
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								2019	165868.0					FAO-WIEWS (http://www.fao.org/wiews)	Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016, 2017, 2018 and 2019.	E	Estimated data	NUMBER	Number	G	Global			
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	142	Asia	2	1	World	Region								2019	878464.0					FAO-WIEWS (http://www.fao.org/wiews)	Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016, 2017, 2018 and 2019.	E	Estimated data	NUMBER	Number	G	Global			
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			2019	11722.0					FAO-WIEWS (http://www.fao.org/wiews)	Estimate based on 2018 report.	E	Estimated data	NUMBER	Number	G	Global			
