series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	1	World	1			Region								2020	118.28					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	T_PER_HA	Tonnes per hectare	G	Global			
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			2020	180.5					FAO, Global Forest Resources Assessment	Official country data submitted to FAO	C	Country data	T_PER_HA	Tonnes per hectare	G	Global			
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			2020	125.54					FAO, Global Forest Resources Assessment	Official country data submitted to FAO	C	Country data	T_PER_HA	Tonnes per hectare	G	Global			
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			2020	119.38					FAO, Global Forest Resources Assessment	Official country data submitted to FAO	C	Country data	T_PER_HA	Tonnes per hectare	G	Global			
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	11	Western Africa	4	202	Sub-Saharan Africa	Region								2020	100.96					FAO, Global Forest Resources Assessment	Aggregate. Only countries with data for all years included	_X	Data nature not available	T_PER_HA	Tonnes per hectare	G	Global			
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			2020	156.1					FAO, Global Forest Resources Assessment	Official country data submitted to FAO	C	Country data	T_PER_HA	Tonnes per hectare	G	Global			
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			2020	69.3					FAO, Global Forest Resources Assessment	Official country data submitted to FAO	C	Country data	T_PER_HA	Tonnes per hectare	G	Global			
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			2020	29.39					FAO, Global Forest Resources Assessment	Official country data submitted to FAO	C	Country data	T_PER_HA	Tonnes per hectare	G	Global			
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			2020	265.05					FAO, Global Forest Resources Assessment	Official country data submitted to FAO	C	Country data	T_PER_HA	Tonnes per hectare	G	Global			
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			2020	90.43					FAO, Global Forest Resources Assessment	Official country data submitted to FAO	C	Country data	T_PER_HA	Tonnes per hectare	G	Global			
